Well,Cells #Events,Cells %Parent,Cells FSC-A Median,Cells FSC-W Median,Cells SSC-A Median,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Median,Cells CD19 488 530/30-A Median,Cells Live/Dead V405 450/50-A Median,Cells CD7/10 V405 525/50-A Median,Cells V405 780/60-A Median,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Median,Singlets FSC-W Median,Singlets SSC-A Median,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Median,Singlets CD19 488 530/30-A Median,Singlets Live/Dead V405 450/50-A Median,Singlets CD7/10 V405 525/50-A Median,Singlets V405 780/60-A Median,Singlets Time Median,Live cells #Events,Live cells %Parent,Live cells FSC-A Median,Live cells FSC-W Median,Live cells SSC-A Median,Live cells CD33 640 670/30-A Median,Live cells CD45RA 640 730/45-A Median,Live cells CD34 640 780/60-A Median,Live cells CD90 561 582/15-A Median,Live cells CD49f 561 670/14-A Median,Live cells CD38 561 780/60-A Median,Live cells CD19 488 530/30-A Median,Live cells Live/Dead V405 450/50-A Median,Live cells CD7/10 V405 525/50-A Median,Live cells V405 780/60-A Median,Live cells Time Median,CD19 neg #Events,CD19 neg %Parent,CD19 neg FSC-A Median,CD19 neg FSC-W Median,CD19 neg SSC-A Median,CD19 neg CD33 640 670/30-A Median,CD19 neg CD45RA 640 730/45-A Median,CD19 neg CD34 640 780/60-A Median,CD19 neg CD90 561 582/15-A Median,CD19 neg CD49f 561 670/14-A Median,CD19 neg CD38 561 780/60-A Median,CD19 neg CD19 488 530/30-A Median,CD19 neg Live/Dead V405 450/50-A Median,CD19 neg CD7/10 V405 525/50-A Median,CD19 neg V405 780/60-A Median,CD19 neg Time Median,34+/33- #Events,34+/33- %Parent,34+/33- FSC-A Median,34+/33- FSC-W Median,34+/33- SSC-A Median,34+/33- CD33 640 670/30-A Median,34+/33- CD45RA 640 730/45-A Median,34+/33- CD34 640 780/60-A Median,34+/33- CD90 561 582/15-A Median,34+/33- CD49f 561 670/14-A Median,34+/33- CD38 561 780/60-A Median,34+/33- CD19 488 530/30-A Median,34+/33- Live/Dead V405 450/50-A Median,34+/33- CD7/10 V405 525/50-A Median,34+/33- V405 780/60-A Median,34+/33- Time Median,34+/45dim #Events,34+/45dim %Parent,34+/45dim FSC-A Median,34+/45dim FSC-W Median,34+/45dim SSC-A Median,34+/45dim CD33 640 670/30-A Median,34+/45dim CD45RA 640 730/45-A Median,34+/45dim CD34 640 780/60-A Median,34+/45dim CD90 561 582/15-A Median,34+/45dim CD49f 561 670/14-A Median,34+/45dim CD38 561 780/60-A Median,34+/45dim CD19 488 530/30-A Median,34+/45dim Live/Dead V405 450/50-A Median,34+/45dim CD7/10 V405 525/50-A Median,34+/45dim V405 780/60-A Median,34+/45dim Time Median,CD38/CD34+ #Events,CD38/CD34+ %Parent,CD38/CD34+ FSC-A Median,CD38/CD34+ FSC-W Median,CD38/CD34+ SSC-A Median,CD38/CD34+ CD33 640 670/30-A Median,CD38/CD34+ CD45RA 640 730/45-A Median,CD38/CD34+ CD34 640 780/60-A Median,CD38/CD34+ CD90 561 582/15-A Median,CD38/CD34+ CD49f 561 670/14-A Median,CD38/CD34+ CD38 561 780/60-A Median,CD38/CD34+ CD19 488 530/30-A Median,CD38/CD34+ Live/Dead V405 450/50-A Median,CD38/CD34+ CD7/10 V405 525/50-A Median,CD38/CD34+ V405 780/60-A Median,CD38/CD34+ Time Median,CD38-/34+ #Events,CD38-/34+ %Parent,CD38-/34+ FSC-A Median,CD38-/34+ FSC-W Median,CD38-/34+ SSC-A Median,CD38-/34+ CD33 640 670/30-A Median,CD38-/34+ CD45RA 640 730/45-A Median,CD38-/34+ CD34 640 780/60-A Median,CD38-/34+ CD90 561 582/15-A Median,CD38-/34+ CD49f 561 670/14-A Median,CD38-/34+ CD38 561 780/60-A Median,CD38-/34+ CD19 488 530/30-A Median,CD38-/34+ Live/Dead V405 450/50-A Median,CD38-/34+ CD7/10 V405 525/50-A Median,CD38-/34+ V405 780/60-A Median,CD38-/34+ Time Median,HSC pool #Events,HSC pool %Parent,HSC pool FSC-A Median,HSC pool FSC-W Median,HSC pool SSC-A Median,HSC pool CD33 640 670/30-A Median,HSC pool CD45RA 640 730/45-A Median,HSC pool CD34 640 780/60-A Median,HSC pool CD90 561 582/15-A Median,HSC pool CD49f 561 670/14-A Median,HSC pool CD38 561 780/60-A Median,HSC pool CD19 488 530/30-A Median,HSC pool Live/Dead V405 450/50-A Median,HSC pool CD7/10 V405 525/50-A Median,HSC pool V405 780/60-A Median,HSC pool Time Median
G4,1,100,"58,034","83,974","19,345",110,8,"1,563",-55,891,-146,28,-22,407,"2,889","16,947",1,100,"58,034","83,974","19,345",110,8,"1,563",-55,891,-146,28,-22,407,"2,889","16,947",1,100,"58,034","83,974","19,345",110,8,"1,563",-55,891,-146,28,-22,407,"2,889","16,947",1,100,"58,034","83,974","19,345",110,8,"1,563",-55,891,-146,28,-22,407,"2,889","16,947",1,100,"58,034","83,974","19,345",110,8,"1,563",-55,891,-146,28,-22,407,"2,889","16,947",1,100,"58,034","83,974","19,345",110,8,"1,563",-55,891,-146,28,-22,407,"2,889","16,947",0,0,,,,,,,,,,,,,,,1,100,"58,034","83,974","19,345",110,8,"1,563",-55,891,-146,28,-22,407,"2,889","16,947",1,100,"58,034","83,974","19,345",110,8,"1,563",-55,891,-146,28,-22,407,"2,889","16,947"
G5,1,100,"72,376","90,218","14,171",163,27,"1,316",173,879,-68,51,-26,340,"2,521","17,145",1,100,"72,376","90,218","14,171",163,27,"1,316",173,879,-68,51,-26,340,"2,521","17,145",1,100,"72,376","90,218","14,171",163,27,"1,316",173,879,-68,51,-26,340,"2,521","17,145",1,100,"72,376","90,218","14,171",163,27,"1,316",173,879,-68,51,-26,340,"2,521","17,145",1,100,"72,376","90,218","14,171",163,27,"1,316",173,879,-68,51,-26,340,"2,521","17,145",1,100,"72,376","90,218","14,171",163,27,"1,316",173,879,-68,51,-26,340,"2,521","17,145",0,0,,,,,,,,,,,,,,,1,100,"72,376","90,218","14,171",163,27,"1,316",173,879,-68,51,-26,340,"2,521","17,145",1,100,"72,376","90,218","14,171",163,27,"1,316",173,879,-68,51,-26,340,"2,521","17,145"
G6,1,100,"71,914","88,000","11,852",-10,4,"1,135",21,923,-106,11,-20,286,"1,924","17,364",1,100,"71,914","88,000","11,852",-10,4,"1,135",21,923,-106,11,-20,286,"1,924","17,364",1,100,"71,914","88,000","11,852",-10,4,"1,135",21,923,-106,11,-20,286,"1,924","17,364",1,100,"71,914","88,000","11,852",-10,4,"1,135",21,923,-106,11,-20,286,"1,924","17,364",1,100,"71,914","88,000","11,852",-10,4,"1,135",21,923,-106,11,-20,286,"1,924","17,364",1,100,"71,914","88,000","11,852",-10,4,"1,135",21,923,-106,11,-20,286,"1,924","17,364",0,0,,,,,,,,,,,,,,,1,100,"71,914","88,000","11,852",-10,4,"1,135",21,923,-106,11,-20,286,"1,924","17,364",1,100,"71,914","88,000","11,852",-10,4,"1,135",21,923,-106,11,-20,286,"1,924","17,364"
G7,1,100,"70,982","89,280","12,057",24,3,"1,144",78,697,1,22,-66,319,"1,501","17,614",1,100,"70,982","89,280","12,057",24,3,"1,144",78,697,1,22,-66,319,"1,501","17,614",1,100,"70,982","89,280","12,057",24,3,"1,144",78,697,1,22,-66,319,"1,501","17,614",1,100,"70,982","89,280","12,057",24,3,"1,144",78,697,1,22,-66,319,"1,501","17,614",1,100,"70,982","89,280","12,057",24,3,"1,144",78,697,1,22,-66,319,"1,501","17,614",1,100,"70,982","89,280","12,057",24,3,"1,144",78,697,1,22,-66,319,"1,501","17,614",0,0,,,,,,,,,,,,,,,1,100,"70,982","89,280","12,057",24,3,"1,144",78,697,1,22,-66,319,"1,501","17,614",1,100,"70,982","89,280","12,057",24,3,"1,144",78,697,1,22,-66,319,"1,501","17,614"
G8,1,100,"80,814","89,999","16,190",161,14,"1,195",-34,"1,341",14,43,-54,413,"1,718","17,810",1,100,"80,814","89,999","16,190",161,14,"1,195",-34,"1,341",14,43,-54,413,"1,718","17,810",1,100,"80,814","89,999","16,190",161,14,"1,195",-34,"1,341",14,43,-54,413,"1,718","17,810",1,100,"80,814","89,999","16,190",161,14,"1,195",-34,"1,341",14,43,-54,413,"1,718","17,810",1,100,"80,814","89,999","16,190",161,14,"1,195",-34,"1,341",14,43,-54,413,"1,718","17,810",1,100,"80,814","89,999","16,190",161,14,"1,195",-34,"1,341",14,43,-54,413,"1,718","17,810",0,0,,,,,,,,,,,,,,,1,100,"80,814","89,999","16,190",161,14,"1,195",-34,"1,341",14,43,-54,413,"1,718","17,810",1,100,"80,814","89,999","16,190",161,14,"1,195",-34,"1,341",14,43,-54,413,"1,718","17,810"
G9,1,100,"73,242","86,185","15,207",26,-5,"1,210",292,"1,650",-42,32,-97,359,"2,594","18,002",1,100,"73,242","86,185","15,207",26,-5,"1,210",292,"1,650",-42,32,-97,359,"2,594","18,002",1,100,"73,242","86,185","15,207",26,-5,"1,210",292,"1,650",-42,32,-97,359,"2,594","18,002",1,100,"73,242","86,185","15,207",26,-5,"1,210",292,"1,650",-42,32,-97,359,"2,594","18,002",1,100,"73,242","86,185","15,207",26,-5,"1,210",292,"1,650",-42,32,-97,359,"2,594","18,002",1,100,"73,242","86,185","15,207",26,-5,"1,210",292,"1,650",-42,32,-97,359,"2,594","18,002",0,0,,,,,,,,,,,,,,,1,100,"73,242","86,185","15,207",26,-5,"1,210",292,"1,650",-42,32,-97,359,"2,594","18,002",1,100,"73,242","86,185","15,207",26,-5,"1,210",292,"1,650",-42,32,-97,359,"2,594","18,002"
G10,1,100,"84,230","92,987","15,223",99,-17,"1,780",221,499,37,11,-77,381,"2,367","18,201",1,100,"84,230","92,987","15,223",99,-17,"1,780",221,499,37,11,-77,381,"2,367","18,201",1,100,"84,230","92,987","15,223",99,-17,"1,780",221,499,37,11,-77,381,"2,367","18,201",1,100,"84,230","92,987","15,223",99,-17,"1,780",221,499,37,11,-77,381,"2,367","18,201",1,100,"84,230","92,987","15,223",99,-17,"1,780",221,499,37,11,-77,381,"2,367","18,201",1,100,"84,230","92,987","15,223",99,-17,"1,780",221,499,37,11,-77,381,"2,367","18,201",0,0,,,,,,,,,,,,,,,1,100,"84,230","92,987","15,223",99,-17,"1,780",221,499,37,11,-77,381,"2,367","18,201",1,100,"84,230","92,987","15,223",99,-17,"1,780",221,499,37,11,-77,381,"2,367","18,201"
G11,1,100,"61,257","82,595","9,644",132,0,"1,090",110,"1,571",-55,0,4,322,"1,188","18,433",1,100,"61,257","82,595","9,644",132,0,"1,090",110,"1,571",-55,0,4,322,"1,188","18,433",1,100,"61,257","82,595","9,644",132,0,"1,090",110,"1,571",-55,0,4,322,"1,188","18,433",1,100,"61,257","82,595","9,644",132,0,"1,090",110,"1,571",-55,0,4,322,"1,188","18,433",1,100,"61,257","82,595","9,644",132,0,"1,090",110,"1,571",-55,0,4,322,"1,188","18,433",1,100,"61,257","82,595","9,644",132,0,"1,090",110,"1,571",-55,0,4,322,"1,188","18,433",0,0,,,,,,,,,,,,,,,1,100,"61,257","82,595","9,644",132,0,"1,090",110,"1,571",-55,0,4,322,"1,188","18,433",1,100,"61,257","82,595","9,644",132,0,"1,090",110,"1,571",-55,0,4,322,"1,188","18,433"
G12,1,100,"64,841","82,796","12,920",289,9,"1,725",168,"1,819",19,-9,-101,211,"2,530","18,650",1,100,"64,841","82,796","12,920",289,9,"1,725",168,"1,819",19,-9,-101,211,"2,530","18,650",1,100,"64,841","82,796","12,920",289,9,"1,725",168,"1,819",19,-9,-101,211,"2,530","18,650",1,100,"64,841","82,796","12,920",289,9,"1,725",168,"1,819",19,-9,-101,211,"2,530","18,650",1,100,"64,841","82,796","12,920",289,9,"1,725",168,"1,819",19,-9,-101,211,"2,530","18,650",1,100,"64,841","82,796","12,920",289,9,"1,725",168,"1,819",19,-9,-101,211,"2,530","18,650",0,0,,,,,,,,,,,,,,,1,100,"64,841","82,796","12,920",289,9,"1,725",168,"1,819",19,-9,-101,211,"2,530","18,650",1,100,"64,841","82,796","12,920",289,9,"1,725",168,"1,819",19,-9,-101,211,"2,530","18,650"
H1,1,100,"63,615","85,212","10,995",28,-2,848,116,916,-106,9,-4,307,"2,071","21,218",1,100,"63,615","85,212","10,995",28,-2,848,116,916,-106,9,-4,307,"2,071","21,218",1,100,"63,615","85,212","10,995",28,-2,848,116,916,-106,9,-4,307,"2,071","21,218",1,100,"63,615","85,212","10,995",28,-2,848,116,916,-106,9,-4,307,"2,071","21,218",1,100,"63,615","85,212","10,995",28,-2,848,116,916,-106,9,-4,307,"2,071","21,218",1,100,"63,615","85,212","10,995",28,-2,848,116,916,-106,9,-4,307,"2,071","21,218",0,0,,,,,,,,,,,,,,,1,100,"63,615","85,212","10,995",28,-2,848,116,916,-106,9,-4,307,"2,071","21,218",1,100,"63,615","85,212","10,995",28,-2,848,116,916,-106,9,-4,307,"2,071","21,218"
H2,1,100,"70,657","86,676","12,812",78,-9,914,53,"1,104",-54,-37,-47,386,"2,423","21,008",1,100,"70,657","86,676","12,812",78,-9,914,53,"1,104",-54,-37,-47,386,"2,423","21,008",1,100,"70,657","86,676","12,812",78,-9,914,53,"1,104",-54,-37,-47,386,"2,423","21,008",1,100,"70,657","86,676","12,812",78,-9,914,53,"1,104",-54,-37,-47,386,"2,423","21,008",1,100,"70,657","86,676","12,812",78,-9,914,53,"1,104",-54,-37,-47,386,"2,423","21,008",1,100,"70,657","86,676","12,812",78,-9,914,53,"1,104",-54,-37,-47,386,"2,423","21,008",0,0,,,,,,,,,,,,,,,1,100,"70,657","86,676","12,812",78,-9,914,53,"1,104",-54,-37,-47,386,"2,423","21,008",1,100,"70,657","86,676","12,812",78,-9,914,53,"1,104",-54,-37,-47,386,"2,423","21,008"
H3,1,100,"75,400","88,115","14,508",228,26,"1,431",418,"1,020",-107,25,-1,391,"1,834","20,821",1,100,"75,400","88,115","14,508",228,26,"1,431",418,"1,020",-107,25,-1,391,"1,834","20,821",1,100,"75,400","88,115","14,508",228,26,"1,431",418,"1,020",-107,25,-1,391,"1,834","20,821",1,100,"75,400","88,115","14,508",228,26,"1,431",418,"1,020",-107,25,-1,391,"1,834","20,821",1,100,"75,400","88,115","14,508",228,26,"1,431",418,"1,020",-107,25,-1,391,"1,834","20,821",1,100,"75,400","88,115","14,508",228,26,"1,431",418,"1,020",-107,25,-1,391,"1,834","20,821",0,0,,,,,,,,,,,,,,,1,100,"75,400","88,115","14,508",228,26,"1,431",418,"1,020",-107,25,-1,391,"1,834","20,821",1,100,"75,400","88,115","14,508",228,26,"1,431",418,"1,020",-107,25,-1,391,"1,834","20,821"
H4,1,100,"72,188","89,596","20,278",20,14,958,-36,"1,639",-74,-3,-35,431,"1,960","20,628",1,100,"72,188","89,596","20,278",20,14,958,-36,"1,639",-74,-3,-35,431,"1,960","20,628",1,100,"72,188","89,596","20,278",20,14,958,-36,"1,639",-74,-3,-35,431,"1,960","20,628",1,100,"72,188","89,596","20,278",20,14,958,-36,"1,639",-74,-3,-35,431,"1,960","20,628",1,100,"72,188","89,596","20,278",20,14,958,-36,"1,639",-74,-3,-35,431,"1,960","20,628",1,100,"72,188","89,596","20,278",20,14,958,-36,"1,639",-74,-3,-35,431,"1,960","20,628",0,0,,,,,,,,,,,,,,,1,100,"72,188","89,596","20,278",20,14,958,-36,"1,639",-74,-3,-35,431,"1,960","20,628",1,100,"72,188","89,596","20,278",20,14,958,-36,"1,639",-74,-3,-35,431,"1,960","20,628"
H5,1,100,"72,487","88,861","12,187",206,18,"1,372",-51,"1,435",-15,28,-71,256,"2,127","20,426",1,100,"72,487","88,861","12,187",206,18,"1,372",-51,"1,435",-15,28,-71,256,"2,127","20,426",1,100,"72,487","88,861","12,187",206,18,"1,372",-51,"1,435",-15,28,-71,256,"2,127","20,426",1,100,"72,487","88,861","12,187",206,18,"1,372",-51,"1,435",-15,28,-71,256,"2,127","20,426",1,100,"72,487","88,861","12,187",206,18,"1,372",-51,"1,435",-15,28,-71,256,"2,127","20,426",1,100,"72,487","88,861","12,187",206,18,"1,372",-51,"1,435",-15,28,-71,256,"2,127","20,426",0,0,,,,,,,,,,,,,,,1,100,"72,487","88,861","12,187",206,18,"1,372",-51,"1,435",-15,28,-71,256,"2,127","20,426",1,100,"72,487","88,861","12,187",206,18,"1,372",-51,"1,435",-15,28,-71,256,"2,127","20,426"
H6,1,100,"70,618","84,156","13,554",215,32,"1,526",-9,"2,381",-132,40,-74,314,"1,625","20,202",1,100,"70,618","84,156","13,554",215,32,"1,526",-9,"2,381",-132,40,-74,314,"1,625","20,202",1,100,"70,618","84,156","13,554",215,32,"1,526",-9,"2,381",-132,40,-74,314,"1,625","20,202",1,100,"70,618","84,156","13,554",215,32,"1,526",-9,"2,381",-132,40,-74,314,"1,625","20,202",1,100,"70,618","84,156","13,554",215,32,"1,526",-9,"2,381",-132,40,-74,314,"1,625","20,202",1,100,"70,618","84,156","13,554",215,32,"1,526",-9,"2,381",-132,40,-74,314,"1,625","20,202",0,0,,,,,,,,,,,,,,,1,100,"70,618","84,156","13,554",215,32,"1,526",-9,"2,381",-132,40,-74,314,"1,625","20,202",1,100,"70,618","84,156","13,554",215,32,"1,526",-9,"2,381",-132,40,-74,314,"1,625","20,202"
H7,1,100,"61,401","82,591","12,062",290,15,"1,454",-22,"1,437",-17,19,-76,401,"2,084","19,945",1,100,"61,401","82,591","12,062",290,15,"1,454",-22,"1,437",-17,19,-76,401,"2,084","19,945",1,100,"61,401","82,591","12,062",290,15,"1,454",-22,"1,437",-17,19,-76,401,"2,084","19,945",1,100,"61,401","82,591","12,062",290,15,"1,454",-22,"1,437",-17,19,-76,401,"2,084","19,945",1,100,"61,401","82,591","12,062",290,15,"1,454",-22,"1,437",-17,19,-76,401,"2,084","19,945",1,100,"61,401","82,591","12,062",290,15,"1,454",-22,"1,437",-17,19,-76,401,"2,084","19,945",0,0,,,,,,,,,,,,,,,1,100,"61,401","82,591","12,062",290,15,"1,454",-22,"1,437",-17,19,-76,401,"2,084","19,945",1,100,"61,401","82,591","12,062",290,15,"1,454",-22,"1,437",-17,19,-76,401,"2,084","19,945"
H8,1,100,"74,151","88,696","15,480",92,14,"1,683",214,"1,709",-175,29,-50,333,"2,529","19,714",1,100,"74,151","88,696","15,480",92,14,"1,683",214,"1,709",-175,29,-50,333,"2,529","19,714",1,100,"74,151","88,696","15,480",92,14,"1,683",214,"1,709",-175,29,-50,333,"2,529","19,714",1,100,"74,151","88,696","15,480",92,14,"1,683",214,"1,709",-175,29,-50,333,"2,529","19,714",1,100,"74,151","88,696","15,480",92,14,"1,683",214,"1,709",-175,29,-50,333,"2,529","19,714",1,100,"74,151","88,696","15,480",92,14,"1,683",214,"1,709",-175,29,-50,333,"2,529","19,714",0,0,,,,,,,,,,,,,,,1,100,"74,151","88,696","15,480",92,14,"1,683",214,"1,709",-175,29,-50,333,"2,529","19,714",1,100,"74,151","88,696","15,480",92,14,"1,683",214,"1,709",-175,29,-50,333,"2,529","19,714"
H9,1,100,"65,974","87,504","14,799",143,-1,"1,231",-39,"1,255",-94,27,-13,274,"1,723","19,505",1,100,"65,974","87,504","14,799",143,-1,"1,231",-39,"1,255",-94,27,-13,274,"1,723","19,505",1,100,"65,974","87,504","14,799",143,-1,"1,231",-39,"1,255",-94,27,-13,274,"1,723","19,505",1,100,"65,974","87,504","14,799",143,-1,"1,231",-39,"1,255",-94,27,-13,274,"1,723","19,505",1,100,"65,974","87,504","14,799",143,-1,"1,231",-39,"1,255",-94,27,-13,274,"1,723","19,505",1,100,"65,974","87,504","14,799",143,-1,"1,231",-39,"1,255",-94,27,-13,274,"1,723","19,505",0,0,,,,,,,,,,,,,,,1,100,"65,974","87,504","14,799",143,-1,"1,231",-39,"1,255",-94,27,-13,274,"1,723","19,505",1,100,"65,974","87,504","14,799",143,-1,"1,231",-39,"1,255",-94,27,-13,274,"1,723","19,505"
H10,1,100,"76,175","89,191","13,295",96,44,"1,127",204,540,-92,43,-17,478,"2,394","19,289",1,100,"76,175","89,191","13,295",96,44,"1,127",204,540,-92,43,-17,478,"2,394","19,289",1,100,"76,175","89,191","13,295",96,44,"1,127",204,540,-92,43,-17,478,"2,394","19,289",1,100,"76,175","89,191","13,295",96,44,"1,127",204,540,-92,43,-17,478,"2,394","19,289",1,100,"76,175","89,191","13,295",96,44,"1,127",204,540,-92,43,-17,478,"2,394","19,289",1,100,"76,175","89,191","13,295",96,44,"1,127",204,540,-92,43,-17,478,"2,394","19,289",0,0,,,,,,,,,,,,,,,1,100,"76,175","89,191","13,295",96,44,"1,127",204,540,-92,43,-17,478,"2,394","19,289",1,100,"76,175","89,191","13,295",96,44,"1,127",204,540,-92,43,-17,478,"2,394","19,289"
H11,1,100,"71,106","88,930","16,084",23,44,965,13,819,-93,9,-41,485,"2,014","19,085",1,100,"71,106","88,930","16,084",23,44,965,13,819,-93,9,-41,485,"2,014","19,085",1,100,"71,106","88,930","16,084",23,44,965,13,819,-93,9,-41,485,"2,014","19,085",1,100,"71,106","88,930","16,084",23,44,965,13,819,-93,9,-41,485,"2,014","19,085",1,100,"71,106","88,930","16,084",23,44,965,13,819,-93,9,-41,485,"2,014","19,085",1,100,"71,106","88,930","16,084",23,44,965,13,819,-93,9,-41,485,"2,014","19,085",0,0,,,,,,,,,,,,,,,1,100,"71,106","88,930","16,084",23,44,965,13,819,-93,9,-41,485,"2,014","19,085",1,100,"71,106","88,930","16,084",23,44,965,13,819,-93,9,-41,485,"2,014","19,085"
H12,1,100,"66,641","83,982","11,639",221,10,"1,223",167,"1,852",-79,47,-63,372,"1,899","18,853",1,100,"66,641","83,982","11,639",221,10,"1,223",167,"1,852",-79,47,-63,372,"1,899","18,853",1,100,"66,641","83,982","11,639",221,10,"1,223",167,"1,852",-79,47,-63,372,"1,899","18,853",1,100,"66,641","83,982","11,639",221,10,"1,223",167,"1,852",-79,47,-63,372,"1,899","18,853",1,100,"66,641","83,982","11,639",221,10,"1,223",167,"1,852",-79,47,-63,372,"1,899","18,853",1,100,"66,641","83,982","11,639",221,10,"1,223",167,"1,852",-79,47,-63,372,"1,899","18,853",0,0,,,,,,,,,,,,,,,1,100,"66,641","83,982","11,639",221,10,"1,223",167,"1,852",-79,47,-63,372,"1,899","18,853",1,100,"66,641","83,982","11,639",221,10,"1,223",167,"1,852",-79,47,-63,372,"1,899","18,853"
