Well,Cells #Events,Cells %Parent,Cells FSC-A Median,Cells FSC-W Median,Cells SSC-A Median,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Median,Cells CD19 488 530/30-A Median,Cells Live/Dead V405 450/50-A Median,Cells CD7/10 V405 525/50-A Median,Cells V405 780/60-A Median,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Median,Singlets FSC-W Median,Singlets SSC-A Median,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Median,Singlets CD19 488 530/30-A Median,Singlets Live/Dead V405 450/50-A Median,Singlets CD7/10 V405 525/50-A Median,Singlets V405 780/60-A Median,Singlets Time Median,Live cells #Events,Live cells %Parent,Live cells FSC-A Median,Live cells FSC-W Median,Live cells SSC-A Median,Live cells CD33 640 670/30-A Median,Live cells CD45RA 640 730/45-A Median,Live cells CD34 640 780/60-A Median,Live cells CD90 561 582/15-A Median,Live cells CD49f 561 670/14-A Median,Live cells CD38 561 780/60-A Median,Live cells CD19 488 530/30-A Median,Live cells Live/Dead V405 450/50-A Median,Live cells CD7/10 V405 525/50-A Median,Live cells V405 780/60-A Median,Live cells Time Median,CD19 neg #Events,CD19 neg %Parent,CD19 neg FSC-A Median,CD19 neg FSC-W Median,CD19 neg SSC-A Median,CD19 neg CD33 640 670/30-A Median,CD19 neg CD45RA 640 730/45-A Median,CD19 neg CD34 640 780/60-A Median,CD19 neg CD90 561 582/15-A Median,CD19 neg CD49f 561 670/14-A Median,CD19 neg CD38 561 780/60-A Median,CD19 neg CD19 488 530/30-A Median,CD19 neg Live/Dead V405 450/50-A Median,CD19 neg CD7/10 V405 525/50-A Median,CD19 neg V405 780/60-A Median,CD19 neg Time Median,34+/33- #Events,34+/33- %Parent,34+/33- FSC-A Median,34+/33- FSC-W Median,34+/33- SSC-A Median,34+/33- CD33 640 670/30-A Median,34+/33- CD45RA 640 730/45-A Median,34+/33- CD34 640 780/60-A Median,34+/33- CD90 561 582/15-A Median,34+/33- CD49f 561 670/14-A Median,34+/33- CD38 561 780/60-A Median,34+/33- CD19 488 530/30-A Median,34+/33- Live/Dead V405 450/50-A Median,34+/33- CD7/10 V405 525/50-A Median,34+/33- V405 780/60-A Median,34+/33- Time Median,34+/45dim #Events,34+/45dim %Parent,34+/45dim FSC-A Median,34+/45dim FSC-W Median,34+/45dim SSC-A Median,34+/45dim CD33 640 670/30-A Median,34+/45dim CD45RA 640 730/45-A Median,34+/45dim CD34 640 780/60-A Median,34+/45dim CD90 561 582/15-A Median,34+/45dim CD49f 561 670/14-A Median,34+/45dim CD38 561 780/60-A Median,34+/45dim CD19 488 530/30-A Median,34+/45dim Live/Dead V405 450/50-A Median,34+/45dim CD7/10 V405 525/50-A Median,34+/45dim V405 780/60-A Median,34+/45dim Time Median,CD38/CD34+ #Events,CD38/CD34+ %Parent,CD38/CD34+ FSC-A Median,CD38/CD34+ FSC-W Median,CD38/CD34+ SSC-A Median,CD38/CD34+ CD33 640 670/30-A Median,CD38/CD34+ CD45RA 640 730/45-A Median,CD38/CD34+ CD34 640 780/60-A Median,CD38/CD34+ CD90 561 582/15-A Median,CD38/CD34+ CD49f 561 670/14-A Median,CD38/CD34+ CD38 561 780/60-A Median,CD38/CD34+ CD19 488 530/30-A Median,CD38/CD34+ Live/Dead V405 450/50-A Median,CD38/CD34+ CD7/10 V405 525/50-A Median,CD38/CD34+ V405 780/60-A Median,CD38/CD34+ Time Median,CD38-/34+ #Events,CD38-/34+ %Parent,CD38-/34+ FSC-A Median,CD38-/34+ FSC-W Median,CD38-/34+ SSC-A Median,CD38-/34+ CD33 640 670/30-A Median,CD38-/34+ CD45RA 640 730/45-A Median,CD38-/34+ CD34 640 780/60-A Median,CD38-/34+ CD90 561 582/15-A Median,CD38-/34+ CD49f 561 670/14-A Median,CD38-/34+ CD38 561 780/60-A Median,CD38-/34+ CD19 488 530/30-A Median,CD38-/34+ Live/Dead V405 450/50-A Median,CD38-/34+ CD7/10 V405 525/50-A Median,CD38-/34+ V405 780/60-A Median,CD38-/34+ Time Median,HSC pool #Events,HSC pool %Parent,HSC pool FSC-A Median,HSC pool FSC-W Median,HSC pool SSC-A Median,HSC pool CD33 640 670/30-A Median,HSC pool CD45RA 640 730/45-A Median,HSC pool CD34 640 780/60-A Median,HSC pool CD90 561 582/15-A Median,HSC pool CD49f 561 670/14-A Median,HSC pool CD38 561 780/60-A Median,HSC pool CD19 488 530/30-A Median,HSC pool Live/Dead V405 450/50-A Median,HSC pool CD7/10 V405 525/50-A Median,HSC pool V405 780/60-A Median,HSC pool Time Median
G4,1,100,"74,149","87,329","12,281",125,13,"1,295",26,"2,024",-86,50,113,410,"2,088","16,916",1,100,"74,149","87,329","12,281",125,13,"1,295",26,"2,024",-86,50,113,410,"2,088","16,916",1,100,"74,149","87,329","12,281",125,13,"1,295",26,"2,024",-86,50,113,410,"2,088","16,916",1,100,"74,149","87,329","12,281",125,13,"1,295",26,"2,024",-86,50,113,410,"2,088","16,916",1,100,"74,149","87,329","12,281",125,13,"1,295",26,"2,024",-86,50,113,410,"2,088","16,916",1,100,"74,149","87,329","12,281",125,13,"1,295",26,"2,024",-86,50,113,410,"2,088","16,916",0,0,,,,,,,,,,,,,,,1,100,"74,149","87,329","12,281",125,13,"1,295",26,"2,024",-86,50,113,410,"2,088","16,916",1,100,"74,149","87,329","12,281",125,13,"1,295",26,"2,024",-86,50,113,410,"2,088","16,916"
G5,1,100,"68,656","86,333","14,480",41,16,"1,291",65,998,-133,-11,-3,316,"1,282","17,125",1,100,"68,656","86,333","14,480",41,16,"1,291",65,998,-133,-11,-3,316,"1,282","17,125",1,100,"68,656","86,333","14,480",41,16,"1,291",65,998,-133,-11,-3,316,"1,282","17,125",1,100,"68,656","86,333","14,480",41,16,"1,291",65,998,-133,-11,-3,316,"1,282","17,125",1,100,"68,656","86,333","14,480",41,16,"1,291",65,998,-133,-11,-3,316,"1,282","17,125",1,100,"68,656","86,333","14,480",41,16,"1,291",65,998,-133,-11,-3,316,"1,282","17,125",0,0,,,,,,,,,,,,,,,1,100,"68,656","86,333","14,480",41,16,"1,291",65,998,-133,-11,-3,316,"1,282","17,125",1,100,"68,656","86,333","14,480",41,16,"1,291",65,998,-133,-11,-3,316,"1,282","17,125"
G6,1,100,"73,106","86,088","12,362",-26,22,"1,247",128,"1,628",-22,10,-56,377,"2,256","17,329",1,100,"73,106","86,088","12,362",-26,22,"1,247",128,"1,628",-22,10,-56,377,"2,256","17,329",1,100,"73,106","86,088","12,362",-26,22,"1,247",128,"1,628",-22,10,-56,377,"2,256","17,329",1,100,"73,106","86,088","12,362",-26,22,"1,247",128,"1,628",-22,10,-56,377,"2,256","17,329",1,100,"73,106","86,088","12,362",-26,22,"1,247",128,"1,628",-22,10,-56,377,"2,256","17,329",1,100,"73,106","86,088","12,362",-26,22,"1,247",128,"1,628",-22,10,-56,377,"2,256","17,329",0,0,,,,,,,,,,,,,,,1,100,"73,106","86,088","12,362",-26,22,"1,247",128,"1,628",-22,10,-56,377,"2,256","17,329",1,100,"73,106","86,088","12,362",-26,22,"1,247",128,"1,628",-22,10,-56,377,"2,256","17,329"
G7,1,100,"64,752","84,626","12,112",-11,17,943,5,"1,181",-98,7,3,366,"1,735","17,530",1,100,"64,752","84,626","12,112",-11,17,943,5,"1,181",-98,7,3,366,"1,735","17,530",1,100,"64,752","84,626","12,112",-11,17,943,5,"1,181",-98,7,3,366,"1,735","17,530",1,100,"64,752","84,626","12,112",-11,17,943,5,"1,181",-98,7,3,366,"1,735","17,530",1,100,"64,752","84,626","12,112",-11,17,943,5,"1,181",-98,7,3,366,"1,735","17,530",1,100,"64,752","84,626","12,112",-11,17,943,5,"1,181",-98,7,3,366,"1,735","17,530",0,0,,,,,,,,,,,,,,,1,100,"64,752","84,626","12,112",-11,17,943,5,"1,181",-98,7,3,366,"1,735","17,530",1,100,"64,752","84,626","12,112",-11,17,943,5,"1,181",-98,7,3,366,"1,735","17,530"
G8,1,100,"72,663","86,000","12,887",25,24,824,61,647,30,24,61,322,"1,480","17,752",1,100,"72,663","86,000","12,887",25,24,824,61,647,30,24,61,322,"1,480","17,752",1,100,"72,663","86,000","12,887",25,24,824,61,647,30,24,61,322,"1,480","17,752",1,100,"72,663","86,000","12,887",25,24,824,61,647,30,24,61,322,"1,480","17,752",1,100,"72,663","86,000","12,887",25,24,824,61,647,30,24,61,322,"1,480","17,752",1,100,"72,663","86,000","12,887",25,24,824,61,647,30,24,61,322,"1,480","17,752",0,0,,,,,,,,,,,,,,,1,100,"72,663","86,000","12,887",25,24,824,61,647,30,24,61,322,"1,480","17,752",1,100,"72,663","86,000","12,887",25,24,824,61,647,30,24,61,322,"1,480","17,752"
G9,1,100,"75,199","85,459","12,252",70,19,"1,253",546,898,-15,21,-80,290,"1,522","17,964",1,100,"75,199","85,459","12,252",70,19,"1,253",546,898,-15,21,-80,290,"1,522","17,964",1,100,"75,199","85,459","12,252",70,19,"1,253",546,898,-15,21,-80,290,"1,522","17,964",1,100,"75,199","85,459","12,252",70,19,"1,253",546,898,-15,21,-80,290,"1,522","17,964",1,100,"75,199","85,459","12,252",70,19,"1,253",546,898,-15,21,-80,290,"1,522","17,964",1,100,"75,199","85,459","12,252",70,19,"1,253",546,898,-15,21,-80,290,"1,522","17,964",0,0,,,,,,,,,,,,,,,1,100,"75,199","85,459","12,252",70,19,"1,253",546,898,-15,21,-80,290,"1,522","17,964",1,100,"75,199","85,459","12,252",70,19,"1,253",546,898,-15,21,-80,290,"1,522","17,964"
G10,1,100,"73,500","88,194","16,021",-37,56,"2,204",-10,481,29,30,-14,322,"1,558","18,178",1,100,"73,500","88,194","16,021",-37,56,"2,204",-10,481,29,30,-14,322,"1,558","18,178",1,100,"73,500","88,194","16,021",-37,56,"2,204",-10,481,29,30,-14,322,"1,558","18,178",1,100,"73,500","88,194","16,021",-37,56,"2,204",-10,481,29,30,-14,322,"1,558","18,178",1,100,"73,500","88,194","16,021",-37,56,"2,204",-10,481,29,30,-14,322,"1,558","18,178",1,100,"73,500","88,194","16,021",-37,56,"2,204",-10,481,29,30,-14,322,"1,558","18,178",0,0,,,,,,,,,,,,,,,1,100,"73,500","88,194","16,021",-37,56,"2,204",-10,481,29,30,-14,322,"1,558","18,178",1,100,"73,500","88,194","16,021",-37,56,"2,204",-10,481,29,30,-14,322,"1,558","18,178"
G11,1,100,"71,015","85,313","13,725",-38,15,"1,147",-30,263,-17,35,-17,219,"1,933","18,379",1,100,"71,015","85,313","13,725",-38,15,"1,147",-30,263,-17,35,-17,219,"1,933","18,379",1,100,"71,015","85,313","13,725",-38,15,"1,147",-30,263,-17,35,-17,219,"1,933","18,379",1,100,"71,015","85,313","13,725",-38,15,"1,147",-30,263,-17,35,-17,219,"1,933","18,379",1,100,"71,015","85,313","13,725",-38,15,"1,147",-30,263,-17,35,-17,219,"1,933","18,379",1,100,"71,015","85,313","13,725",-38,15,"1,147",-30,263,-17,35,-17,219,"1,933","18,379",0,0,,,,,,,,,,,,,,,1,100,"71,015","85,313","13,725",-38,15,"1,147",-30,263,-17,35,-17,219,"1,933","18,379",1,100,"71,015","85,313","13,725",-38,15,"1,147",-30,263,-17,35,-17,219,"1,933","18,379"
G12,1,100,"54,999","82,903","12,504",71,4,"1,359",75,267,0,29,-4,219,"1,578","18,603",1,100,"54,999","82,903","12,504",71,4,"1,359",75,267,0,29,-4,219,"1,578","18,603",1,100,"54,999","82,903","12,504",71,4,"1,359",75,267,0,29,-4,219,"1,578","18,603",1,100,"54,999","82,903","12,504",71,4,"1,359",75,267,0,29,-4,219,"1,578","18,603",1,100,"54,999","82,903","12,504",71,4,"1,359",75,267,0,29,-4,219,"1,578","18,603",1,100,"54,999","82,903","12,504",71,4,"1,359",75,267,0,29,-4,219,"1,578","18,603",0,0,,,,,,,,,,,,,,,1,100,"54,999","82,903","12,504",71,4,"1,359",75,267,0,29,-4,219,"1,578","18,603",1,100,"54,999","82,903","12,504",71,4,"1,359",75,267,0,29,-4,219,"1,578","18,603"
H1,1,100,"67,056","85,385","11,973",150,22,"1,302",503,996,14,3,-49,309,"2,706","21,112",1,100,"67,056","85,385","11,973",150,22,"1,302",503,996,14,3,-49,309,"2,706","21,112",1,100,"67,056","85,385","11,973",150,22,"1,302",503,996,14,3,-49,309,"2,706","21,112",1,100,"67,056","85,385","11,973",150,22,"1,302",503,996,14,3,-49,309,"2,706","21,112",1,100,"67,056","85,385","11,973",150,22,"1,302",503,996,14,3,-49,309,"2,706","21,112",1,100,"67,056","85,385","11,973",150,22,"1,302",503,996,14,3,-49,309,"2,706","21,112",0,0,,,,,,,,,,,,,,,1,100,"67,056","85,385","11,973",150,22,"1,302",503,996,14,3,-49,309,"2,706","21,112",1,100,"67,056","85,385","11,973",150,22,"1,302",503,996,14,3,-49,309,"2,706","21,112"
H2,1,100,"73,672","88,939","16,590",260,32,"1,350",51,"1,085",-62,10,-69,369,"2,406","20,898",1,100,"73,672","88,939","16,590",260,32,"1,350",51,"1,085",-62,10,-69,369,"2,406","20,898",1,100,"73,672","88,939","16,590",260,32,"1,350",51,"1,085",-62,10,-69,369,"2,406","20,898",1,100,"73,672","88,939","16,590",260,32,"1,350",51,"1,085",-62,10,-69,369,"2,406","20,898",1,100,"73,672","88,939","16,590",260,32,"1,350",51,"1,085",-62,10,-69,369,"2,406","20,898",1,100,"73,672","88,939","16,590",260,32,"1,350",51,"1,085",-62,10,-69,369,"2,406","20,898",0,0,,,,,,,,,,,,,,,1,100,"73,672","88,939","16,590",260,32,"1,350",51,"1,085",-62,10,-69,369,"2,406","20,898",1,100,"73,672","88,939","16,590",260,32,"1,350",51,"1,085",-62,10,-69,369,"2,406","20,898"
H3,1,100,"54,990","80,907","12,504",40,21,964,814,294,-3,54,-64,306,"1,838","20,700",1,100,"54,990","80,907","12,504",40,21,964,814,294,-3,54,-64,306,"1,838","20,700",1,100,"54,990","80,907","12,504",40,21,964,814,294,-3,54,-64,306,"1,838","20,700",1,100,"54,990","80,907","12,504",40,21,964,814,294,-3,54,-64,306,"1,838","20,700",1,100,"54,990","80,907","12,504",40,21,964,814,294,-3,54,-64,306,"1,838","20,700",1,100,"54,990","80,907","12,504",40,21,964,814,294,-3,54,-64,306,"1,838","20,700",0,0,,,,,,,,,,,,,,,1,100,"54,990","80,907","12,504",40,21,964,814,294,-3,54,-64,306,"1,838","20,700",1,100,"54,990","80,907","12,504",40,21,964,814,294,-3,54,-64,306,"1,838","20,700"
H4,1,100,"78,124","88,292","13,137",111,39,"1,344",-37,647,-148,13,-30,383,"1,578","20,509",1,100,"78,124","88,292","13,137",111,39,"1,344",-37,647,-148,13,-30,383,"1,578","20,509",1,100,"78,124","88,292","13,137",111,39,"1,344",-37,647,-148,13,-30,383,"1,578","20,509",1,100,"78,124","88,292","13,137",111,39,"1,344",-37,647,-148,13,-30,383,"1,578","20,509",1,100,"78,124","88,292","13,137",111,39,"1,344",-37,647,-148,13,-30,383,"1,578","20,509",1,100,"78,124","88,292","13,137",111,39,"1,344",-37,647,-148,13,-30,383,"1,578","20,509",0,0,,,,,,,,,,,,,,,1,100,"78,124","88,292","13,137",111,39,"1,344",-37,647,-148,13,-30,383,"1,578","20,509",1,100,"78,124","88,292","13,137",111,39,"1,344",-37,647,-148,13,-30,383,"1,578","20,509"
H5,1,100,"74,605","87,529","18,546",52,28,"1,022",-77,766,-5,17,17,358,"1,629","20,314",1,100,"74,605","87,529","18,546",52,28,"1,022",-77,766,-5,17,17,358,"1,629","20,314",1,100,"74,605","87,529","18,546",52,28,"1,022",-77,766,-5,17,17,358,"1,629","20,314",1,100,"74,605","87,529","18,546",52,28,"1,022",-77,766,-5,17,17,358,"1,629","20,314",1,100,"74,605","87,529","18,546",52,28,"1,022",-77,766,-5,17,17,358,"1,629","20,314",1,100,"74,605","87,529","18,546",52,28,"1,022",-77,766,-5,17,17,358,"1,629","20,314",0,0,,,,,,,,,,,,,,,1,100,"74,605","87,529","18,546",52,28,"1,022",-77,766,-5,17,17,358,"1,629","20,314",1,100,"74,605","87,529","18,546",52,28,"1,022",-77,766,-5,17,17,358,"1,629","20,314"
H6,1,100,"70,875","90,113","14,347",127,35,"1,115",5,"1,052",3,-1,-11,372,"2,591","20,113",1,100,"70,875","90,113","14,347",127,35,"1,115",5,"1,052",3,-1,-11,372,"2,591","20,113",1,100,"70,875","90,113","14,347",127,35,"1,115",5,"1,052",3,-1,-11,372,"2,591","20,113",1,100,"70,875","90,113","14,347",127,35,"1,115",5,"1,052",3,-1,-11,372,"2,591","20,113",1,100,"70,875","90,113","14,347",127,35,"1,115",5,"1,052",3,-1,-11,372,"2,591","20,113",1,100,"70,875","90,113","14,347",127,35,"1,115",5,"1,052",3,-1,-11,372,"2,591","20,113",0,0,,,,,,,,,,,,,,,1,100,"70,875","90,113","14,347",127,35,"1,115",5,"1,052",3,-1,-11,372,"2,591","20,113",1,100,"70,875","90,113","14,347",127,35,"1,115",5,"1,052",3,-1,-11,372,"2,591","20,113"
H7,1,100,"64,152","84,481","13,281",32,56,"1,517",-52,"1,130",-31,24,-9,289,"1,681","19,903",1,100,"64,152","84,481","13,281",32,56,"1,517",-52,"1,130",-31,24,-9,289,"1,681","19,903",1,100,"64,152","84,481","13,281",32,56,"1,517",-52,"1,130",-31,24,-9,289,"1,681","19,903",1,100,"64,152","84,481","13,281",32,56,"1,517",-52,"1,130",-31,24,-9,289,"1,681","19,903",1,100,"64,152","84,481","13,281",32,56,"1,517",-52,"1,130",-31,24,-9,289,"1,681","19,903",1,100,"64,152","84,481","13,281",32,56,"1,517",-52,"1,130",-31,24,-9,289,"1,681","19,903",0,0,,,,,,,,,,,,,,,1,100,"64,152","84,481","13,281",32,56,"1,517",-52,"1,130",-31,24,-9,289,"1,681","19,903",1,100,"64,152","84,481","13,281",32,56,"1,517",-52,"1,130",-31,24,-9,289,"1,681","19,903"
H8,1,100,"80,049","92,991","14,064",160,34,"1,270",25,"1,534",-3,31,8,392,"1,200","19,699",1,100,"80,049","92,991","14,064",160,34,"1,270",25,"1,534",-3,31,8,392,"1,200","19,699",1,100,"80,049","92,991","14,064",160,34,"1,270",25,"1,534",-3,31,8,392,"1,200","19,699",1,100,"80,049","92,991","14,064",160,34,"1,270",25,"1,534",-3,31,8,392,"1,200","19,699",1,100,"80,049","92,991","14,064",160,34,"1,270",25,"1,534",-3,31,8,392,"1,200","19,699",1,100,"80,049","92,991","14,064",160,34,"1,270",25,"1,534",-3,31,8,392,"1,200","19,699",0,0,,,,,,,,,,,,,,,1,100,"80,049","92,991","14,064",160,34,"1,270",25,"1,534",-3,31,8,392,"1,200","19,699",1,100,"80,049","92,991","14,064",160,34,"1,270",25,"1,534",-3,31,8,392,"1,200","19,699"
H9,1,100,"70,990","87,052","13,034",173,7,"1,410",-39,"1,165",-53,22,-56,288,"2,110","19,489",1,100,"70,990","87,052","13,034",173,7,"1,410",-39,"1,165",-53,22,-56,288,"2,110","19,489",1,100,"70,990","87,052","13,034",173,7,"1,410",-39,"1,165",-53,22,-56,288,"2,110","19,489",1,100,"70,990","87,052","13,034",173,7,"1,410",-39,"1,165",-53,22,-56,288,"2,110","19,489",1,100,"70,990","87,052","13,034",173,7,"1,410",-39,"1,165",-53,22,-56,288,"2,110","19,489",1,100,"70,990","87,052","13,034",173,7,"1,410",-39,"1,165",-53,22,-56,288,"2,110","19,489",0,0,,,,,,,,,,,,,,,1,100,"70,990","87,052","13,034",173,7,"1,410",-39,"1,165",-53,22,-56,288,"2,110","19,489",1,100,"70,990","87,052","13,034",173,7,"1,410",-39,"1,165",-53,22,-56,288,"2,110","19,489"
H10,1,100,"67,375","86,501","14,609",97,17,"1,366",59,"1,600",-23,16,-73,296,"1,841","19,255",1,100,"67,375","86,501","14,609",97,17,"1,366",59,"1,600",-23,16,-73,296,"1,841","19,255",1,100,"67,375","86,501","14,609",97,17,"1,366",59,"1,600",-23,16,-73,296,"1,841","19,255",1,100,"67,375","86,501","14,609",97,17,"1,366",59,"1,600",-23,16,-73,296,"1,841","19,255",1,100,"67,375","86,501","14,609",97,17,"1,366",59,"1,600",-23,16,-73,296,"1,841","19,255",1,100,"67,375","86,501","14,609",97,17,"1,366",59,"1,600",-23,16,-73,296,"1,841","19,255",0,0,,,,,,,,,,,,,,,1,100,"67,375","86,501","14,609",97,17,"1,366",59,"1,600",-23,16,-73,296,"1,841","19,255",1,100,"67,375","86,501","14,609",97,17,"1,366",59,"1,600",-23,16,-73,296,"1,841","19,255"
H11,1,100,"59,608","82,655","9,894",42,30,"1,725",-43,"1,629",-227,11,-92,479,"2,066","19,026",1,100,"59,608","82,655","9,894",42,30,"1,725",-43,"1,629",-227,11,-92,479,"2,066","19,026",1,100,"59,608","82,655","9,894",42,30,"1,725",-43,"1,629",-227,11,-92,479,"2,066","19,026",1,100,"59,608","82,655","9,894",42,30,"1,725",-43,"1,629",-227,11,-92,479,"2,066","19,026",1,100,"59,608","82,655","9,894",42,30,"1,725",-43,"1,629",-227,11,-92,479,"2,066","19,026",1,100,"59,608","82,655","9,894",42,30,"1,725",-43,"1,629",-227,11,-92,479,"2,066","19,026",0,0,,,,,,,,,,,,,,,1,100,"59,608","82,655","9,894",42,30,"1,725",-43,"1,629",-227,11,-92,479,"2,066","19,026",1,100,"59,608","82,655","9,894",42,30,"1,725",-43,"1,629",-227,11,-92,479,"2,066","19,026"
H12,1,100,"65,574","87,871","15,999",-31,17,914,98,627,88,24,-13,276,"1,293","18,808",1,100,"65,574","87,871","15,999",-31,17,914,98,627,88,24,-13,276,"1,293","18,808",1,100,"65,574","87,871","15,999",-31,17,914,98,627,88,24,-13,276,"1,293","18,808",1,100,"65,574","87,871","15,999",-31,17,914,98,627,88,24,-13,276,"1,293","18,808",1,100,"65,574","87,871","15,999",-31,17,914,98,627,88,24,-13,276,"1,293","18,808",1,100,"65,574","87,871","15,999",-31,17,914,98,627,88,24,-13,276,"1,293","18,808",0,0,,,,,,,,,,,,,,,1,100,"65,574","87,871","15,999",-31,17,914,98,627,88,24,-13,276,"1,293","18,808",1,100,"65,574","87,871","15,999",-31,17,914,98,627,88,24,-13,276,"1,293","18,808"
