Well,Cells #Events,Cells %Parent,Cells FSC-A Median,Cells FSC-W Median,Cells SSC-A Median,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Median,Cells CD19 488 530/30-A Median,Cells Live/Dead V405 450/50-A Median,Cells CD7/10 V405 525/50-A Median,Cells V405 780/60-A Median,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Median,Singlets FSC-W Median,Singlets SSC-A Median,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Median,Singlets CD19 488 530/30-A Median,Singlets Live/Dead V405 450/50-A Median,Singlets CD7/10 V405 525/50-A Median,Singlets V405 780/60-A Median,Singlets Time Median,Live cells #Events,Live cells %Parent,Live cells FSC-A Median,Live cells FSC-W Median,Live cells SSC-A Median,Live cells CD33 640 670/30-A Median,Live cells CD45RA 640 730/45-A Median,Live cells CD34 640 780/60-A Median,Live cells CD90 561 582/15-A Median,Live cells CD49f 561 670/14-A Median,Live cells CD38 561 780/60-A Median,Live cells CD19 488 530/30-A Median,Live cells Live/Dead V405 450/50-A Median,Live cells CD7/10 V405 525/50-A Median,Live cells V405 780/60-A Median,Live cells Time Median,CD19 neg #Events,CD19 neg %Parent,CD19 neg FSC-A Median,CD19 neg FSC-W Median,CD19 neg SSC-A Median,CD19 neg CD33 640 670/30-A Median,CD19 neg CD45RA 640 730/45-A Median,CD19 neg CD34 640 780/60-A Median,CD19 neg CD90 561 582/15-A Median,CD19 neg CD49f 561 670/14-A Median,CD19 neg CD38 561 780/60-A Median,CD19 neg CD19 488 530/30-A Median,CD19 neg Live/Dead V405 450/50-A Median,CD19 neg CD7/10 V405 525/50-A Median,CD19 neg V405 780/60-A Median,CD19 neg Time Median,34+/33- #Events,34+/33- %Parent,34+/33- FSC-A Median,34+/33- FSC-W Median,34+/33- SSC-A Median,34+/33- CD33 640 670/30-A Median,34+/33- CD45RA 640 730/45-A Median,34+/33- CD34 640 780/60-A Median,34+/33- CD90 561 582/15-A Median,34+/33- CD49f 561 670/14-A Median,34+/33- CD38 561 780/60-A Median,34+/33- CD19 488 530/30-A Median,34+/33- Live/Dead V405 450/50-A Median,34+/33- CD7/10 V405 525/50-A Median,34+/33- V405 780/60-A Median,34+/33- Time Median,34+/45dim #Events,34+/45dim %Parent,34+/45dim FSC-A Median,34+/45dim FSC-W Median,34+/45dim SSC-A Median,34+/45dim CD33 640 670/30-A Median,34+/45dim CD45RA 640 730/45-A Median,34+/45dim CD34 640 780/60-A Median,34+/45dim CD90 561 582/15-A Median,34+/45dim CD49f 561 670/14-A Median,34+/45dim CD38 561 780/60-A Median,34+/45dim CD19 488 530/30-A Median,34+/45dim Live/Dead V405 450/50-A Median,34+/45dim CD7/10 V405 525/50-A Median,34+/45dim V405 780/60-A Median,34+/45dim Time Median,CD38/CD34+ #Events,CD38/CD34+ %Parent,CD38/CD34+ FSC-A Median,CD38/CD34+ FSC-W Median,CD38/CD34+ SSC-A Median,CD38/CD34+ CD33 640 670/30-A Median,CD38/CD34+ CD45RA 640 730/45-A Median,CD38/CD34+ CD34 640 780/60-A Median,CD38/CD34+ CD90 561 582/15-A Median,CD38/CD34+ CD49f 561 670/14-A Median,CD38/CD34+ CD38 561 780/60-A Median,CD38/CD34+ CD19 488 530/30-A Median,CD38/CD34+ Live/Dead V405 450/50-A Median,CD38/CD34+ CD7/10 V405 525/50-A Median,CD38/CD34+ V405 780/60-A Median,CD38/CD34+ Time Median,CD38-/34+ #Events,CD38-/34+ %Parent,CD38-/34+ FSC-A Median,CD38-/34+ FSC-W Median,CD38-/34+ SSC-A Median,CD38-/34+ CD33 640 670/30-A Median,CD38-/34+ CD45RA 640 730/45-A Median,CD38-/34+ CD34 640 780/60-A Median,CD38-/34+ CD90 561 582/15-A Median,CD38-/34+ CD49f 561 670/14-A Median,CD38-/34+ CD38 561 780/60-A Median,CD38-/34+ CD19 488 530/30-A Median,CD38-/34+ Live/Dead V405 450/50-A Median,CD38-/34+ CD7/10 V405 525/50-A Median,CD38-/34+ V405 780/60-A Median,CD38-/34+ Time Median,HSC pool #Events,HSC pool %Parent,HSC pool FSC-A Median,HSC pool FSC-W Median,HSC pool SSC-A Median,HSC pool CD33 640 670/30-A Median,HSC pool CD45RA 640 730/45-A Median,HSC pool CD34 640 780/60-A Median,HSC pool CD90 561 582/15-A Median,HSC pool CD49f 561 670/14-A Median,HSC pool CD38 561 780/60-A Median,HSC pool CD19 488 530/30-A Median,HSC pool Live/Dead V405 450/50-A Median,HSC pool CD7/10 V405 525/50-A Median,HSC pool V405 780/60-A Median,HSC pool Time Median
G4,1,100,"64,792","84,160","12,131",48,-3,"1,203",-20,"1,083",-51,-5,-18,363,"1,943","17,785",1,100,"64,792","84,160","12,131",48,-3,"1,203",-20,"1,083",-51,-5,-18,363,"1,943","17,785",1,100,"64,792","84,160","12,131",48,-3,"1,203",-20,"1,083",-51,-5,-18,363,"1,943","17,785",1,100,"64,792","84,160","12,131",48,-3,"1,203",-20,"1,083",-51,-5,-18,363,"1,943","17,785",1,100,"64,792","84,160","12,131",48,-3,"1,203",-20,"1,083",-51,-5,-18,363,"1,943","17,785",1,100,"64,792","84,160","12,131",48,-3,"1,203",-20,"1,083",-51,-5,-18,363,"1,943","17,785",0,0,,,,,,,,,,,,,,,1,100,"64,792","84,160","12,131",48,-3,"1,203",-20,"1,083",-51,-5,-18,363,"1,943","17,785",1,100,"64,792","84,160","12,131",48,-3,"1,203",-20,"1,083",-51,-5,-18,363,"1,943","17,785"
G5,1,100,"72,932","87,153","15,924",23,40,"1,064",-53,"1,690",-116,31,77,307,"1,740","18,019",1,100,"72,932","87,153","15,924",23,40,"1,064",-53,"1,690",-116,31,77,307,"1,740","18,019",1,100,"72,932","87,153","15,924",23,40,"1,064",-53,"1,690",-116,31,77,307,"1,740","18,019",1,100,"72,932","87,153","15,924",23,40,"1,064",-53,"1,690",-116,31,77,307,"1,740","18,019",1,100,"72,932","87,153","15,924",23,40,"1,064",-53,"1,690",-116,31,77,307,"1,740","18,019",1,100,"72,932","87,153","15,924",23,40,"1,064",-53,"1,690",-116,31,77,307,"1,740","18,019",0,0,,,,,,,,,,,,,,,1,100,"72,932","87,153","15,924",23,40,"1,064",-53,"1,690",-116,31,77,307,"1,740","18,019",1,100,"72,932","87,153","15,924",23,40,"1,064",-53,"1,690",-116,31,77,307,"1,740","18,019"
G6,1,100,"55,295","81,845","11,662",47,53,"1,172",37,638,59,31,-22,304,"1,858","18,249",1,100,"55,295","81,845","11,662",47,53,"1,172",37,638,59,31,-22,304,"1,858","18,249",1,100,"55,295","81,845","11,662",47,53,"1,172",37,638,59,31,-22,304,"1,858","18,249",1,100,"55,295","81,845","11,662",47,53,"1,172",37,638,59,31,-22,304,"1,858","18,249",1,100,"55,295","81,845","11,662",47,53,"1,172",37,638,59,31,-22,304,"1,858","18,249",1,100,"55,295","81,845","11,662",47,53,"1,172",37,638,59,31,-22,304,"1,858","18,249",0,0,,,,,,,,,,,,,,,1,100,"55,295","81,845","11,662",47,53,"1,172",37,638,59,31,-22,304,"1,858","18,249",1,100,"55,295","81,845","11,662",47,53,"1,172",37,638,59,31,-22,304,"1,858","18,249"
G7,1,100,"67,840","86,487","12,241",69,22,907,-45,"1,161",-62,16,34,301,"1,795","18,486",1,100,"67,840","86,487","12,241",69,22,907,-45,"1,161",-62,16,34,301,"1,795","18,486",1,100,"67,840","86,487","12,241",69,22,907,-45,"1,161",-62,16,34,301,"1,795","18,486",1,100,"67,840","86,487","12,241",69,22,907,-45,"1,161",-62,16,34,301,"1,795","18,486",1,100,"67,840","86,487","12,241",69,22,907,-45,"1,161",-62,16,34,301,"1,795","18,486",1,100,"67,840","86,487","12,241",69,22,907,-45,"1,161",-62,16,34,301,"1,795","18,486",0,0,,,,,,,,,,,,,,,1,100,"67,840","86,487","12,241",69,22,907,-45,"1,161",-62,16,34,301,"1,795","18,486",1,100,"67,840","86,487","12,241",69,22,907,-45,"1,161",-62,16,34,301,"1,795","18,486"
G8,1,100,"67,996","83,889","13,076",-13,13,"1,124",75,"1,514",-67,35,-106,396,"2,811","18,706",1,100,"67,996","83,889","13,076",-13,13,"1,124",75,"1,514",-67,35,-106,396,"2,811","18,706",1,100,"67,996","83,889","13,076",-13,13,"1,124",75,"1,514",-67,35,-106,396,"2,811","18,706",1,100,"67,996","83,889","13,076",-13,13,"1,124",75,"1,514",-67,35,-106,396,"2,811","18,706",1,100,"67,996","83,889","13,076",-13,13,"1,124",75,"1,514",-67,35,-106,396,"2,811","18,706",1,100,"67,996","83,889","13,076",-13,13,"1,124",75,"1,514",-67,35,-106,396,"2,811","18,706",0,0,,,,,,,,,,,,,,,1,100,"67,996","83,889","13,076",-13,13,"1,124",75,"1,514",-67,35,-106,396,"2,811","18,706",1,100,"67,996","83,889","13,076",-13,13,"1,124",75,"1,514",-67,35,-106,396,"2,811","18,706"
G9,1,100,"69,106","86,488","20,721",81,-5,"2,123",22,"1,897",-189,51,-89,349,"2,585","18,917",1,100,"69,106","86,488","20,721",81,-5,"2,123",22,"1,897",-189,51,-89,349,"2,585","18,917",1,100,"69,106","86,488","20,721",81,-5,"2,123",22,"1,897",-189,51,-89,349,"2,585","18,917",1,100,"69,106","86,488","20,721",81,-5,"2,123",22,"1,897",-189,51,-89,349,"2,585","18,917",1,100,"69,106","86,488","20,721",81,-5,"2,123",22,"1,897",-189,51,-89,349,"2,585","18,917",1,100,"69,106","86,488","20,721",81,-5,"2,123",22,"1,897",-189,51,-89,349,"2,585","18,917",0,0,,,,,,,,,,,,,,,1,100,"69,106","86,488","20,721",81,-5,"2,123",22,"1,897",-189,51,-89,349,"2,585","18,917",1,100,"69,106","86,488","20,721",81,-5,"2,123",22,"1,897",-189,51,-89,349,"2,585","18,917"
G10,1,100,"62,482","83,283","10,745",207,22,"1,114",60,"1,033",22,17,-28,273,"2,240","19,112",1,100,"62,482","83,283","10,745",207,22,"1,114",60,"1,033",22,17,-28,273,"2,240","19,112",1,100,"62,482","83,283","10,745",207,22,"1,114",60,"1,033",22,17,-28,273,"2,240","19,112",1,100,"62,482","83,283","10,745",207,22,"1,114",60,"1,033",22,17,-28,273,"2,240","19,112",1,100,"62,482","83,283","10,745",207,22,"1,114",60,"1,033",22,17,-28,273,"2,240","19,112",1,100,"62,482","83,283","10,745",207,22,"1,114",60,"1,033",22,17,-28,273,"2,240","19,112",0,0,,,,,,,,,,,,,,,1,100,"62,482","83,283","10,745",207,22,"1,114",60,"1,033",22,17,-28,273,"2,240","19,112",1,100,"62,482","83,283","10,745",207,22,"1,114",60,"1,033",22,17,-28,273,"2,240","19,112"
G11,1,100,"63,094","82,133","14,292",53,30,"1,310",60,894,-106,29,-38,536,"3,122","19,310",1,100,"63,094","82,133","14,292",53,30,"1,310",60,894,-106,29,-38,536,"3,122","19,310",1,100,"63,094","82,133","14,292",53,30,"1,310",60,894,-106,29,-38,536,"3,122","19,310",1,100,"63,094","82,133","14,292",53,30,"1,310",60,894,-106,29,-38,536,"3,122","19,310",1,100,"63,094","82,133","14,292",53,30,"1,310",60,894,-106,29,-38,536,"3,122","19,310",1,100,"63,094","82,133","14,292",53,30,"1,310",60,894,-106,29,-38,536,"3,122","19,310",0,0,,,,,,,,,,,,,,,1,100,"63,094","82,133","14,292",53,30,"1,310",60,894,-106,29,-38,536,"3,122","19,310",1,100,"63,094","82,133","14,292",53,30,"1,310",60,894,-106,29,-38,536,"3,122","19,310"
G12,1,100,"68,526","84,907","10,862",25,21,"1,022",297,995,-79,19,-46,359,"1,406","19,527",1,100,"68,526","84,907","10,862",25,21,"1,022",297,995,-79,19,-46,359,"1,406","19,527",1,100,"68,526","84,907","10,862",25,21,"1,022",297,995,-79,19,-46,359,"1,406","19,527",1,100,"68,526","84,907","10,862",25,21,"1,022",297,995,-79,19,-46,359,"1,406","19,527",1,100,"68,526","84,907","10,862",25,21,"1,022",297,995,-79,19,-46,359,"1,406","19,527",1,100,"68,526","84,907","10,862",25,21,"1,022",297,995,-79,19,-46,359,"1,406","19,527",0,0,,,,,,,,,,,,,,,1,100,"68,526","84,907","10,862",25,21,"1,022",297,995,-79,19,-46,359,"1,406","19,527",1,100,"68,526","84,907","10,862",25,21,"1,022",297,995,-79,19,-46,359,"1,406","19,527"
H1,1,100,"64,645","82,667","11,619",78,-9,793,-104,"1,913",-131,11,-72,306,"1,373","22,195",1,100,"64,645","82,667","11,619",78,-9,793,-104,"1,913",-131,11,-72,306,"1,373","22,195",1,100,"64,645","82,667","11,619",78,-9,793,-104,"1,913",-131,11,-72,306,"1,373","22,195",1,100,"64,645","82,667","11,619",78,-9,793,-104,"1,913",-131,11,-72,306,"1,373","22,195",1,100,"64,645","82,667","11,619",78,-9,793,-104,"1,913",-131,11,-72,306,"1,373","22,195",1,100,"64,645","82,667","11,619",78,-9,793,-104,"1,913",-131,11,-72,306,"1,373","22,195",0,0,,,,,,,,,,,,,,,1,100,"64,645","82,667","11,619",78,-9,793,-104,"1,913",-131,11,-72,306,"1,373","22,195",1,100,"64,645","82,667","11,619",78,-9,793,-104,"1,913",-131,11,-72,306,"1,373","22,195"
H2,1,100,"62,079","80,587","12,851",167,25,804,-43,"1,711",2,17,25,333,"1,442","21,977",1,100,"62,079","80,587","12,851",167,25,804,-43,"1,711",2,17,25,333,"1,442","21,977",1,100,"62,079","80,587","12,851",167,25,804,-43,"1,711",2,17,25,333,"1,442","21,977",1,100,"62,079","80,587","12,851",167,25,804,-43,"1,711",2,17,25,333,"1,442","21,977",1,100,"62,079","80,587","12,851",167,25,804,-43,"1,711",2,17,25,333,"1,442","21,977",1,100,"62,079","80,587","12,851",167,25,804,-43,"1,711",2,17,25,333,"1,442","21,977",0,0,,,,,,,,,,,,,,,1,100,"62,079","80,587","12,851",167,25,804,-43,"1,711",2,17,25,333,"1,442","21,977",1,100,"62,079","80,587","12,851",167,25,804,-43,"1,711",2,17,25,333,"1,442","21,977"
H3,1,100,"74,160","87,412","14,337",85,0,"1,286",-12,"1,128",-8,17,11,328,"1,471","21,780",1,100,"74,160","87,412","14,337",85,0,"1,286",-12,"1,128",-8,17,11,328,"1,471","21,780",1,100,"74,160","87,412","14,337",85,0,"1,286",-12,"1,128",-8,17,11,328,"1,471","21,780",1,100,"74,160","87,412","14,337",85,0,"1,286",-12,"1,128",-8,17,11,328,"1,471","21,780",1,100,"74,160","87,412","14,337",85,0,"1,286",-12,"1,128",-8,17,11,328,"1,471","21,780",1,100,"74,160","87,412","14,337",85,0,"1,286",-12,"1,128",-8,17,11,328,"1,471","21,780",0,0,,,,,,,,,,,,,,,1,100,"74,160","87,412","14,337",85,0,"1,286",-12,"1,128",-8,17,11,328,"1,471","21,780",1,100,"74,160","87,412","14,337",85,0,"1,286",-12,"1,128",-8,17,11,328,"1,471","21,780"
H4,1,100,"69,161","85,243","15,846",39,-2,"1,370",-116,"2,190",-169,22,-141,350,"2,127","21,578",1,100,"69,161","85,243","15,846",39,-2,"1,370",-116,"2,190",-169,22,-141,350,"2,127","21,578",1,100,"69,161","85,243","15,846",39,-2,"1,370",-116,"2,190",-169,22,-141,350,"2,127","21,578",1,100,"69,161","85,243","15,846",39,-2,"1,370",-116,"2,190",-169,22,-141,350,"2,127","21,578",1,100,"69,161","85,243","15,846",39,-2,"1,370",-116,"2,190",-169,22,-141,350,"2,127","21,578",1,100,"69,161","85,243","15,846",39,-2,"1,370",-116,"2,190",-169,22,-141,350,"2,127","21,578",0,0,,,,,,,,,,,,,,,1,100,"69,161","85,243","15,846",39,-2,"1,370",-116,"2,190",-169,22,-141,350,"2,127","21,578",1,100,"69,161","85,243","15,846",39,-2,"1,370",-116,"2,190",-169,22,-141,350,"2,127","21,578"
H5,1,100,"67,562","83,919","14,135",222,23,899,-10,"1,713",-44,16,-52,281,"2,065","21,355",1,100,"67,562","83,919","14,135",222,23,899,-10,"1,713",-44,16,-52,281,"2,065","21,355",1,100,"67,562","83,919","14,135",222,23,899,-10,"1,713",-44,16,-52,281,"2,065","21,355",1,100,"67,562","83,919","14,135",222,23,899,-10,"1,713",-44,16,-52,281,"2,065","21,355",1,100,"67,562","83,919","14,135",222,23,899,-10,"1,713",-44,16,-52,281,"2,065","21,355",1,100,"67,562","83,919","14,135",222,23,899,-10,"1,713",-44,16,-52,281,"2,065","21,355",0,0,,,,,,,,,,,,,,,1,100,"67,562","83,919","14,135",222,23,899,-10,"1,713",-44,16,-52,281,"2,065","21,355",1,100,"67,562","83,919","14,135",222,23,899,-10,"1,713",-44,16,-52,281,"2,065","21,355"
H6,1,100,"76,941","86,720","14,799",209,35,"1,363",164,"1,523",-141,25,-43,274,"2,002","21,118",1,100,"76,941","86,720","14,799",209,35,"1,363",164,"1,523",-141,25,-43,274,"2,002","21,118",1,100,"76,941","86,720","14,799",209,35,"1,363",164,"1,523",-141,25,-43,274,"2,002","21,118",1,100,"76,941","86,720","14,799",209,35,"1,363",164,"1,523",-141,25,-43,274,"2,002","21,118",1,100,"76,941","86,720","14,799",209,35,"1,363",164,"1,523",-141,25,-43,274,"2,002","21,118",1,100,"76,941","86,720","14,799",209,35,"1,363",164,"1,523",-141,25,-43,274,"2,002","21,118",0,0,,,,,,,,,,,,,,,1,100,"76,941","86,720","14,799",209,35,"1,363",164,"1,523",-141,25,-43,274,"2,002","21,118",1,100,"76,941","86,720","14,799",209,35,"1,363",164,"1,523",-141,25,-43,274,"2,002","21,118"
H7,1,100,"53,777","84,541","19,661",55,32,"1,581",15,504,-117,-11,26,324,"1,921","20,892",1,100,"53,777","84,541","19,661",55,32,"1,581",15,504,-117,-11,26,324,"1,921","20,892",1,100,"53,777","84,541","19,661",55,32,"1,581",15,504,-117,-11,26,324,"1,921","20,892",1,100,"53,777","84,541","19,661",55,32,"1,581",15,504,-117,-11,26,324,"1,921","20,892",1,100,"53,777","84,541","19,661",55,32,"1,581",15,504,-117,-11,26,324,"1,921","20,892",1,100,"53,777","84,541","19,661",55,32,"1,581",15,504,-117,-11,26,324,"1,921","20,892",0,0,,,,,,,,,,,,,,,1,100,"53,777","84,541","19,661",55,32,"1,581",15,504,-117,-11,26,324,"1,921","20,892",1,100,"53,777","84,541","19,661",55,32,"1,581",15,504,-117,-11,26,324,"1,921","20,892"
H8,1,100,"54,800","82,599","15,200",196,41,"2,630",74,"1,315",-170,14,-16,302,"1,689","20,647",1,100,"54,800","82,599","15,200",196,41,"2,630",74,"1,315",-170,14,-16,302,"1,689","20,647",1,100,"54,800","82,599","15,200",196,41,"2,630",74,"1,315",-170,14,-16,302,"1,689","20,647",1,100,"54,800","82,599","15,200",196,41,"2,630",74,"1,315",-170,14,-16,302,"1,689","20,647",1,100,"54,800","82,599","15,200",196,41,"2,630",74,"1,315",-170,14,-16,302,"1,689","20,647",1,100,"54,800","82,599","15,200",196,41,"2,630",74,"1,315",-170,14,-16,302,"1,689","20,647",0,0,,,,,,,,,,,,,,,1,100,"54,800","82,599","15,200",196,41,"2,630",74,"1,315",-170,14,-16,302,"1,689","20,647",1,100,"54,800","82,599","15,200",196,41,"2,630",74,"1,315",-170,14,-16,302,"1,689","20,647"
H9,1,100,"50,539","82,479","20,833",141,5,"1,594",182,834,0,33,38,392,"2,061","20,430",1,100,"50,539","82,479","20,833",141,5,"1,594",182,834,0,33,38,392,"2,061","20,430",1,100,"50,539","82,479","20,833",141,5,"1,594",182,834,0,33,38,392,"2,061","20,430",1,100,"50,539","82,479","20,833",141,5,"1,594",182,834,0,33,38,392,"2,061","20,430",1,100,"50,539","82,479","20,833",141,5,"1,594",182,834,0,33,38,392,"2,061","20,430",1,100,"50,539","82,479","20,833",141,5,"1,594",182,834,0,33,38,392,"2,061","20,430",0,0,,,,,,,,,,,,,,,1,100,"50,539","82,479","20,833",141,5,"1,594",182,834,0,33,38,392,"2,061","20,430",1,100,"50,539","82,479","20,833",141,5,"1,594",182,834,0,33,38,392,"2,061","20,430"
H10,1,100,"64,043","82,063","15,313",181,-2,549,320,892,30,25,2,307,960,"20,172",1,100,"64,043","82,063","15,313",181,-2,549,320,892,30,25,2,307,960,"20,172",1,100,"64,043","82,063","15,313",181,-2,549,320,892,30,25,2,307,960,"20,172",1,100,"64,043","82,063","15,313",181,-2,549,320,892,30,25,2,307,960,"20,172",1,100,"64,043","82,063","15,313",181,-2,549,320,892,30,25,2,307,960,"20,172",1,100,"64,043","82,063","15,313",181,-2,549,320,892,30,25,2,307,960,"20,172",0,0,,,,,,,,,,,,,,,1,100,"64,043","82,063","15,313",181,-2,549,320,892,30,25,2,307,960,"20,172",1,100,"64,043","82,063","15,313",181,-2,549,320,892,30,25,2,307,960,"20,172"
H11,1,100,"68,418","82,551","10,389",110,11,"1,029",33,"1,933",3,50,24,274,"1,678","19,927",1,100,"68,418","82,551","10,389",110,11,"1,029",33,"1,933",3,50,24,274,"1,678","19,927",1,100,"68,418","82,551","10,389",110,11,"1,029",33,"1,933",3,50,24,274,"1,678","19,927",1,100,"68,418","82,551","10,389",110,11,"1,029",33,"1,933",3,50,24,274,"1,678","19,927",1,100,"68,418","82,551","10,389",110,11,"1,029",33,"1,933",3,50,24,274,"1,678","19,927",1,100,"68,418","82,551","10,389",110,11,"1,029",33,"1,933",3,50,24,274,"1,678","19,927",0,0,,,,,,,,,,,,,,,1,100,"68,418","82,551","10,389",110,11,"1,029",33,"1,933",3,50,24,274,"1,678","19,927",1,100,"68,418","82,551","10,389",110,11,"1,029",33,"1,933",3,50,24,274,"1,678","19,927"
H12,1,100,"75,389","87,913","14,693",40,2,"1,336",21,764,-2,45,-34,323,"1,750","19,721",1,100,"75,389","87,913","14,693",40,2,"1,336",21,764,-2,45,-34,323,"1,750","19,721",1,100,"75,389","87,913","14,693",40,2,"1,336",21,764,-2,45,-34,323,"1,750","19,721",1,100,"75,389","87,913","14,693",40,2,"1,336",21,764,-2,45,-34,323,"1,750","19,721",1,100,"75,389","87,913","14,693",40,2,"1,336",21,764,-2,45,-34,323,"1,750","19,721",1,100,"75,389","87,913","14,693",40,2,"1,336",21,764,-2,45,-34,323,"1,750","19,721",0,0,,,,,,,,,,,,,,,1,100,"75,389","87,913","14,693",40,2,"1,336",21,764,-2,45,-34,323,"1,750","19,721",1,100,"75,389","87,913","14,693",40,2,"1,336",21,764,-2,45,-34,323,"1,750","19,721"
