Well,Cells #Events,Cells %Parent,Cells FSC-A Median,Cells FSC-W Median,Cells SSC-A Median,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Median,Cells CD19 488 530/30-A Median,Cells Live/Dead V405 450/50-A Median,Cells CD7/10 V405 525/50-A Median,Cells V405 780/60-A Median,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Median,Singlets FSC-W Median,Singlets SSC-A Median,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Median,Singlets CD19 488 530/30-A Median,Singlets Live/Dead V405 450/50-A Median,Singlets CD7/10 V405 525/50-A Median,Singlets V405 780/60-A Median,Singlets Time Median,Live cells #Events,Live cells %Parent,Live cells FSC-A Median,Live cells FSC-W Median,Live cells SSC-A Median,Live cells CD33 640 670/30-A Median,Live cells CD45RA 640 730/45-A Median,Live cells CD34 640 780/60-A Median,Live cells CD90 561 582/15-A Median,Live cells CD49f 561 670/14-A Median,Live cells CD38 561 780/60-A Median,Live cells CD19 488 530/30-A Median,Live cells Live/Dead V405 450/50-A Median,Live cells CD7/10 V405 525/50-A Median,Live cells V405 780/60-A Median,Live cells Time Median,CD19 neg #Events,CD19 neg %Parent,CD19 neg FSC-A Median,CD19 neg FSC-W Median,CD19 neg SSC-A Median,CD19 neg CD33 640 670/30-A Median,CD19 neg CD45RA 640 730/45-A Median,CD19 neg CD34 640 780/60-A Median,CD19 neg CD90 561 582/15-A Median,CD19 neg CD49f 561 670/14-A Median,CD19 neg CD38 561 780/60-A Median,CD19 neg CD19 488 530/30-A Median,CD19 neg Live/Dead V405 450/50-A Median,CD19 neg CD7/10 V405 525/50-A Median,CD19 neg V405 780/60-A Median,CD19 neg Time Median,34+/33- #Events,34+/33- %Parent,34+/33- FSC-A Median,34+/33- FSC-W Median,34+/33- SSC-A Median,34+/33- CD33 640 670/30-A Median,34+/33- CD45RA 640 730/45-A Median,34+/33- CD34 640 780/60-A Median,34+/33- CD90 561 582/15-A Median,34+/33- CD49f 561 670/14-A Median,34+/33- CD38 561 780/60-A Median,34+/33- CD19 488 530/30-A Median,34+/33- Live/Dead V405 450/50-A Median,34+/33- CD7/10 V405 525/50-A Median,34+/33- V405 780/60-A Median,34+/33- Time Median,34+/45dim #Events,34+/45dim %Parent,34+/45dim FSC-A Median,34+/45dim FSC-W Median,34+/45dim SSC-A Median,34+/45dim CD33 640 670/30-A Median,34+/45dim CD45RA 640 730/45-A Median,34+/45dim CD34 640 780/60-A Median,34+/45dim CD90 561 582/15-A Median,34+/45dim CD49f 561 670/14-A Median,34+/45dim CD38 561 780/60-A Median,34+/45dim CD19 488 530/30-A Median,34+/45dim Live/Dead V405 450/50-A Median,34+/45dim CD7/10 V405 525/50-A Median,34+/45dim V405 780/60-A Median,34+/45dim Time Median,CD38/CD34+ #Events,CD38/CD34+ %Parent,CD38/CD34+ FSC-A Median,CD38/CD34+ FSC-W Median,CD38/CD34+ SSC-A Median,CD38/CD34+ CD33 640 670/30-A Median,CD38/CD34+ CD45RA 640 730/45-A Median,CD38/CD34+ CD34 640 780/60-A Median,CD38/CD34+ CD90 561 582/15-A Median,CD38/CD34+ CD49f 561 670/14-A Median,CD38/CD34+ CD38 561 780/60-A Median,CD38/CD34+ CD19 488 530/30-A Median,CD38/CD34+ Live/Dead V405 450/50-A Median,CD38/CD34+ CD7/10 V405 525/50-A Median,CD38/CD34+ V405 780/60-A Median,CD38/CD34+ Time Median,CD38-/34+ #Events,CD38-/34+ %Parent,CD38-/34+ FSC-A Median,CD38-/34+ FSC-W Median,CD38-/34+ SSC-A Median,CD38-/34+ CD33 640 670/30-A Median,CD38-/34+ CD45RA 640 730/45-A Median,CD38-/34+ CD34 640 780/60-A Median,CD38-/34+ CD90 561 582/15-A Median,CD38-/34+ CD49f 561 670/14-A Median,CD38-/34+ CD38 561 780/60-A Median,CD38-/34+ CD19 488 530/30-A Median,CD38-/34+ Live/Dead V405 450/50-A Median,CD38-/34+ CD7/10 V405 525/50-A Median,CD38-/34+ V405 780/60-A Median,CD38-/34+ Time Median,HSC pool #Events,HSC pool %Parent,HSC pool FSC-A Median,HSC pool FSC-W Median,HSC pool SSC-A Median,HSC pool CD33 640 670/30-A Median,HSC pool CD45RA 640 730/45-A Median,HSC pool CD34 640 780/60-A Median,HSC pool CD90 561 582/15-A Median,HSC pool CD49f 561 670/14-A Median,HSC pool CD38 561 780/60-A Median,HSC pool CD19 488 530/30-A Median,HSC pool Live/Dead V405 450/50-A Median,HSC pool CD7/10 V405 525/50-A Median,HSC pool V405 780/60-A Median,HSC pool Time Median
E1,1,100,"62,587","83,207","14,641",36,20,"1,534",-52,644,-89,28,-23,381,"2,407","10,845",1,100,"62,587","83,207","14,641",36,20,"1,534",-52,644,-89,28,-23,381,"2,407","10,845",1,100,"62,587","83,207","14,641",36,20,"1,534",-52,644,-89,28,-23,381,"2,407","10,845",1,100,"62,587","83,207","14,641",36,20,"1,534",-52,644,-89,28,-23,381,"2,407","10,845",1,100,"62,587","83,207","14,641",36,20,"1,534",-52,644,-89,28,-23,381,"2,407","10,845",1,100,"62,587","83,207","14,641",36,20,"1,534",-52,644,-89,28,-23,381,"2,407","10,845",0,0,,,,,,,,,,,,,,,1,100,"62,587","83,207","14,641",36,20,"1,534",-52,644,-89,28,-23,381,"2,407","10,845",1,100,"62,587","83,207","14,641",36,20,"1,534",-52,644,-89,28,-23,381,"2,407","10,845"
E2,1,100,"64,365","84,777","12,372",308,35,"1,674",-29,"1,582",-93,39,-40,399,"2,397","11,048",1,100,"64,365","84,777","12,372",308,35,"1,674",-29,"1,582",-93,39,-40,399,"2,397","11,048",1,100,"64,365","84,777","12,372",308,35,"1,674",-29,"1,582",-93,39,-40,399,"2,397","11,048",1,100,"64,365","84,777","12,372",308,35,"1,674",-29,"1,582",-93,39,-40,399,"2,397","11,048",1,100,"64,365","84,777","12,372",308,35,"1,674",-29,"1,582",-93,39,-40,399,"2,397","11,048",1,100,"64,365","84,777","12,372",308,35,"1,674",-29,"1,582",-93,39,-40,399,"2,397","11,048",0,0,,,,,,,,,,,,,,,1,100,"64,365","84,777","12,372",308,35,"1,674",-29,"1,582",-93,39,-40,399,"2,397","11,048",1,100,"64,365","84,777","12,372",308,35,"1,674",-29,"1,582",-93,39,-40,399,"2,397","11,048"
E3,1,100,"76,476","88,374","15,422",64,15,"1,611","1,488","1,174",-112,39,-35,449,"2,422","11,246",1,100,"76,476","88,374","15,422",64,15,"1,611","1,488","1,174",-112,39,-35,449,"2,422","11,246",1,100,"76,476","88,374","15,422",64,15,"1,611","1,488","1,174",-112,39,-35,449,"2,422","11,246",1,100,"76,476","88,374","15,422",64,15,"1,611","1,488","1,174",-112,39,-35,449,"2,422","11,246",1,100,"76,476","88,374","15,422",64,15,"1,611","1,488","1,174",-112,39,-35,449,"2,422","11,246",1,100,"76,476","88,374","15,422",64,15,"1,611","1,488","1,174",-112,39,-35,449,"2,422","11,246",0,0,,,,,,,,,,,,,,,1,100,"76,476","88,374","15,422",64,15,"1,611","1,488","1,174",-112,39,-35,449,"2,422","11,246",1,100,"76,476","88,374","15,422",64,15,"1,611","1,488","1,174",-112,39,-35,449,"2,422","11,246"
E4,1,100,"64,365","83,015","10,896",160,25,"1,078",67,"1,170",-40,40,-52,289,"1,330","11,467",1,100,"64,365","83,015","10,896",160,25,"1,078",67,"1,170",-40,40,-52,289,"1,330","11,467",1,100,"64,365","83,015","10,896",160,25,"1,078",67,"1,170",-40,40,-52,289,"1,330","11,467",1,100,"64,365","83,015","10,896",160,25,"1,078",67,"1,170",-40,40,-52,289,"1,330","11,467",1,100,"64,365","83,015","10,896",160,25,"1,078",67,"1,170",-40,40,-52,289,"1,330","11,467",1,100,"64,365","83,015","10,896",160,25,"1,078",67,"1,170",-40,40,-52,289,"1,330","11,467",0,0,,,,,,,,,,,,,,,1,100,"64,365","83,015","10,896",160,25,"1,078",67,"1,170",-40,40,-52,289,"1,330","11,467",1,100,"64,365","83,015","10,896",160,25,"1,078",67,"1,170",-40,40,-52,289,"1,330","11,467"
E5,1,100,"74,504","97,169","18,813",-24,9,573,23,295,38,4,-12,285,"1,621","11,676",1,100,"74,504","97,169","18,813",-24,9,573,23,295,38,4,-12,285,"1,621","11,676",1,100,"74,504","97,169","18,813",-24,9,573,23,295,38,4,-12,285,"1,621","11,676",1,100,"74,504","97,169","18,813",-24,9,573,23,295,38,4,-12,285,"1,621","11,676",1,100,"74,504","97,169","18,813",-24,9,573,23,295,38,4,-12,285,"1,621","11,676",1,100,"74,504","97,169","18,813",-24,9,573,23,295,38,4,-12,285,"1,621","11,676",0,0,,,,,,,,,,,,,,,1,100,"74,504","97,169","18,813",-24,9,573,23,295,38,4,-12,285,"1,621","11,676",1,100,"74,504","97,169","18,813",-24,9,573,23,295,38,4,-12,285,"1,621","11,676"
E6,1,100,"81,319","88,198","13,608",55,26,"1,367",64,850,-49,11,-21,369,"2,727","11,871",1,100,"81,319","88,198","13,608",55,26,"1,367",64,850,-49,11,-21,369,"2,727","11,871",1,100,"81,319","88,198","13,608",55,26,"1,367",64,850,-49,11,-21,369,"2,727","11,871",1,100,"81,319","88,198","13,608",55,26,"1,367",64,850,-49,11,-21,369,"2,727","11,871",1,100,"81,319","88,198","13,608",55,26,"1,367",64,850,-49,11,-21,369,"2,727","11,871",1,100,"81,319","88,198","13,608",55,26,"1,367",64,850,-49,11,-21,369,"2,727","11,871",0,0,,,,,,,,,,,,,,,1,100,"81,319","88,198","13,608",55,26,"1,367",64,850,-49,11,-21,369,"2,727","11,871",1,100,"81,319","88,198","13,608",55,26,"1,367",64,850,-49,11,-21,369,"2,727","11,871"
E7,1,100,"79,392","90,959","13,640",141,23,"1,124",322,255,-40,24,-26,350,"2,089","12,069",1,100,"79,392","90,959","13,640",141,23,"1,124",322,255,-40,24,-26,350,"2,089","12,069",1,100,"79,392","90,959","13,640",141,23,"1,124",322,255,-40,24,-26,350,"2,089","12,069",1,100,"79,392","90,959","13,640",141,23,"1,124",322,255,-40,24,-26,350,"2,089","12,069",1,100,"79,392","90,959","13,640",141,23,"1,124",322,255,-40,24,-26,350,"2,089","12,069",1,100,"79,392","90,959","13,640",141,23,"1,124",322,255,-40,24,-26,350,"2,089","12,069",0,0,,,,,,,,,,,,,,,1,100,"79,392","90,959","13,640",141,23,"1,124",322,255,-40,24,-26,350,"2,089","12,069",1,100,"79,392","90,959","13,640",141,23,"1,124",322,255,-40,24,-26,350,"2,089","12,069"
E8,1,100,"63,235","82,830","14,224",66,14,936,241,491,-42,16,-32,293,"1,627","12,288",1,100,"63,235","82,830","14,224",66,14,936,241,491,-42,16,-32,293,"1,627","12,288",1,100,"63,235","82,830","14,224",66,14,936,241,491,-42,16,-32,293,"1,627","12,288",1,100,"63,235","82,830","14,224",66,14,936,241,491,-42,16,-32,293,"1,627","12,288",1,100,"63,235","82,830","14,224",66,14,936,241,491,-42,16,-32,293,"1,627","12,288",1,100,"63,235","82,830","14,224",66,14,936,241,491,-42,16,-32,293,"1,627","12,288",0,0,,,,,,,,,,,,,,,1,100,"63,235","82,830","14,224",66,14,936,241,491,-42,16,-32,293,"1,627","12,288",1,100,"63,235","82,830","14,224",66,14,936,241,491,-42,16,-32,293,"1,627","12,288"
E9,1,100,"74,364","90,468","12,608",232,12,"1,273",59,"1,041",-97,32,31,290,"1,490","12,502",1,100,"74,364","90,468","12,608",232,12,"1,273",59,"1,041",-97,32,31,290,"1,490","12,502",1,100,"74,364","90,468","12,608",232,12,"1,273",59,"1,041",-97,32,31,290,"1,490","12,502",1,100,"74,364","90,468","12,608",232,12,"1,273",59,"1,041",-97,32,31,290,"1,490","12,502",1,100,"74,364","90,468","12,608",232,12,"1,273",59,"1,041",-97,32,31,290,"1,490","12,502",1,100,"74,364","90,468","12,608",232,12,"1,273",59,"1,041",-97,32,31,290,"1,490","12,502",0,0,,,,,,,,,,,,,,,1,100,"74,364","90,468","12,608",232,12,"1,273",59,"1,041",-97,32,31,290,"1,490","12,502",1,100,"74,364","90,468","12,608",232,12,"1,273",59,"1,041",-97,32,31,290,"1,490","12,502"
E10,1,100,"71,297","86,637","14,672",-67,31,982,353,449,125,0,-15,277,"1,842","12,693",1,100,"71,297","86,637","14,672",-67,31,982,353,449,125,0,-15,277,"1,842","12,693",1,100,"71,297","86,637","14,672",-67,31,982,353,449,125,0,-15,277,"1,842","12,693",1,100,"71,297","86,637","14,672",-67,31,982,353,449,125,0,-15,277,"1,842","12,693",1,100,"71,297","86,637","14,672",-67,31,982,353,449,125,0,-15,277,"1,842","12,693",1,100,"71,297","86,637","14,672",-67,31,982,353,449,125,0,-15,277,"1,842","12,693",0,0,,,,,,,,,,,,,,,1,100,"71,297","86,637","14,672",-67,31,982,353,449,125,0,-15,277,"1,842","12,693",1,100,"71,297","86,637","14,672",-67,31,982,353,449,125,0,-15,277,"1,842","12,693"
E11,1,100,"70,679","86,137","15,866",86,8,"1,256",694,"1,036",-116,62,33,350,"2,665","12,887",1,100,"70,679","86,137","15,866",86,8,"1,256",694,"1,036",-116,62,33,350,"2,665","12,887",1,100,"70,679","86,137","15,866",86,8,"1,256",694,"1,036",-116,62,33,350,"2,665","12,887",1,100,"70,679","86,137","15,866",86,8,"1,256",694,"1,036",-116,62,33,350,"2,665","12,887",1,100,"70,679","86,137","15,866",86,8,"1,256",694,"1,036",-116,62,33,350,"2,665","12,887",1,100,"70,679","86,137","15,866",86,8,"1,256",694,"1,036",-116,62,33,350,"2,665","12,887",0,0,,,,,,,,,,,,,,,1,100,"70,679","86,137","15,866",86,8,"1,256",694,"1,036",-116,62,33,350,"2,665","12,887",1,100,"70,679","86,137","15,866",86,8,"1,256",694,"1,036",-116,62,33,350,"2,665","12,887"
E12,1,100,"66,905","85,021","13,247",138,-7,"1,025",8,"1,913",22,13,4,331,"1,786","13,116",1,100,"66,905","85,021","13,247",138,-7,"1,025",8,"1,913",22,13,4,331,"1,786","13,116",1,100,"66,905","85,021","13,247",138,-7,"1,025",8,"1,913",22,13,4,331,"1,786","13,116",1,100,"66,905","85,021","13,247",138,-7,"1,025",8,"1,913",22,13,4,331,"1,786","13,116",1,100,"66,905","85,021","13,247",138,-7,"1,025",8,"1,913",22,13,4,331,"1,786","13,116",1,100,"66,905","85,021","13,247",138,-7,"1,025",8,"1,913",22,13,4,331,"1,786","13,116",0,0,,,,,,,,,,,,,,,1,100,"66,905","85,021","13,247",138,-7,"1,025",8,"1,913",22,13,4,331,"1,786","13,116",1,100,"66,905","85,021","13,247",138,-7,"1,025",8,"1,913",22,13,4,331,"1,786","13,116"
F1,1,100,"73,071","90,061","21,763",137,25,"1,448",511,726,-20,54,-51,338,"2,118","15,692",1,100,"73,071","90,061","21,763",137,25,"1,448",511,726,-20,54,-51,338,"2,118","15,692",1,100,"73,071","90,061","21,763",137,25,"1,448",511,726,-20,54,-51,338,"2,118","15,692",1,100,"73,071","90,061","21,763",137,25,"1,448",511,726,-20,54,-51,338,"2,118","15,692",1,100,"73,071","90,061","21,763",137,25,"1,448",511,726,-20,54,-51,338,"2,118","15,692",1,100,"73,071","90,061","21,763",137,25,"1,448",511,726,-20,54,-51,338,"2,118","15,692",0,0,,,,,,,,,,,,,,,1,100,"73,071","90,061","21,763",137,25,"1,448",511,726,-20,54,-51,338,"2,118","15,692",1,100,"73,071","90,061","21,763",137,25,"1,448",511,726,-20,54,-51,338,"2,118","15,692"
F2,1,100,"77,403","88,658","14,593",241,-4,"1,646",34,"1,252",-239,31,-39,244,"2,612","15,493",1,100,"77,403","88,658","14,593",241,-4,"1,646",34,"1,252",-239,31,-39,244,"2,612","15,493",1,100,"77,403","88,658","14,593",241,-4,"1,646",34,"1,252",-239,31,-39,244,"2,612","15,493",1,100,"77,403","88,658","14,593",241,-4,"1,646",34,"1,252",-239,31,-39,244,"2,612","15,493",1,100,"77,403","88,658","14,593",241,-4,"1,646",34,"1,252",-239,31,-39,244,"2,612","15,493",1,100,"77,403","88,658","14,593",241,-4,"1,646",34,"1,252",-239,31,-39,244,"2,612","15,493",0,0,,,,,,,,,,,,,,,1,100,"77,403","88,658","14,593",241,-4,"1,646",34,"1,252",-239,31,-39,244,"2,612","15,493",1,100,"77,403","88,658","14,593",241,-4,"1,646",34,"1,252",-239,31,-39,244,"2,612","15,493"
F3,1,100,"56,764","84,425","12,080",8,24,"1,537",-71,"2,448",-173,28,-90,287,"1,537","15,294",1,100,"56,764","84,425","12,080",8,24,"1,537",-71,"2,448",-173,28,-90,287,"1,537","15,294",1,100,"56,764","84,425","12,080",8,24,"1,537",-71,"2,448",-173,28,-90,287,"1,537","15,294",1,100,"56,764","84,425","12,080",8,24,"1,537",-71,"2,448",-173,28,-90,287,"1,537","15,294",1,100,"56,764","84,425","12,080",8,24,"1,537",-71,"2,448",-173,28,-90,287,"1,537","15,294",1,100,"56,764","84,425","12,080",8,24,"1,537",-71,"2,448",-173,28,-90,287,"1,537","15,294",0,0,,,,,,,,,,,,,,,1,100,"56,764","84,425","12,080",8,24,"1,537",-71,"2,448",-173,28,-90,287,"1,537","15,294",1,100,"56,764","84,425","12,080",8,24,"1,537",-71,"2,448",-173,28,-90,287,"1,537","15,294"
F4,1,100,"74,447","87,176","15,366",116,14,842,"1,344","1,110",-82,-1,17,351,"1,573","15,088",1,100,"74,447","87,176","15,366",116,14,842,"1,344","1,110",-82,-1,17,351,"1,573","15,088",1,100,"74,447","87,176","15,366",116,14,842,"1,344","1,110",-82,-1,17,351,"1,573","15,088",1,100,"74,447","87,176","15,366",116,14,842,"1,344","1,110",-82,-1,17,351,"1,573","15,088",1,100,"74,447","87,176","15,366",116,14,842,"1,344","1,110",-82,-1,17,351,"1,573","15,088",1,100,"74,447","87,176","15,366",116,14,842,"1,344","1,110",-82,-1,17,351,"1,573","15,088",0,0,,,,,,,,,,,,,,,1,100,"74,447","87,176","15,366",116,14,842,"1,344","1,110",-82,-1,17,351,"1,573","15,088",1,100,"74,447","87,176","15,366",116,14,842,"1,344","1,110",-82,-1,17,351,"1,573","15,088"
F5,1,100,"61,256","81,230","9,370",186,6,992,10,"1,083",-1,41,-46,310,"1,396","14,885",1,100,"61,256","81,230","9,370",186,6,992,10,"1,083",-1,41,-46,310,"1,396","14,885",1,100,"61,256","81,230","9,370",186,6,992,10,"1,083",-1,41,-46,310,"1,396","14,885",1,100,"61,256","81,230","9,370",186,6,992,10,"1,083",-1,41,-46,310,"1,396","14,885",1,100,"61,256","81,230","9,370",186,6,992,10,"1,083",-1,41,-46,310,"1,396","14,885",1,100,"61,256","81,230","9,370",186,6,992,10,"1,083",-1,41,-46,310,"1,396","14,885",0,0,,,,,,,,,,,,,,,1,100,"61,256","81,230","9,370",186,6,992,10,"1,083",-1,41,-46,310,"1,396","14,885",1,100,"61,256","81,230","9,370",186,6,992,10,"1,083",-1,41,-46,310,"1,396","14,885"
F6,1,100,"77,314","89,661","20,927",39,34,"1,514",-28,"1,611",-128,14,-48,389,"2,206","14,685",1,100,"77,314","89,661","20,927",39,34,"1,514",-28,"1,611",-128,14,-48,389,"2,206","14,685",1,100,"77,314","89,661","20,927",39,34,"1,514",-28,"1,611",-128,14,-48,389,"2,206","14,685",1,100,"77,314","89,661","20,927",39,34,"1,514",-28,"1,611",-128,14,-48,389,"2,206","14,685",1,100,"77,314","89,661","20,927",39,34,"1,514",-28,"1,611",-128,14,-48,389,"2,206","14,685",1,100,"77,314","89,661","20,927",39,34,"1,514",-28,"1,611",-128,14,-48,389,"2,206","14,685",0,0,,,,,,,,,,,,,,,1,100,"77,314","89,661","20,927",39,34,"1,514",-28,"1,611",-128,14,-48,389,"2,206","14,685",1,100,"77,314","89,661","20,927",39,34,"1,514",-28,"1,611",-128,14,-48,389,"2,206","14,685"
F7,1,100,"78,243","90,105","18,033",241,-10,"1,304",-27,800,11,14,-27,329,"2,103","14,490",1,100,"78,243","90,105","18,033",241,-10,"1,304",-27,800,11,14,-27,329,"2,103","14,490",1,100,"78,243","90,105","18,033",241,-10,"1,304",-27,800,11,14,-27,329,"2,103","14,490",1,100,"78,243","90,105","18,033",241,-10,"1,304",-27,800,11,14,-27,329,"2,103","14,490",1,100,"78,243","90,105","18,033",241,-10,"1,304",-27,800,11,14,-27,329,"2,103","14,490",1,100,"78,243","90,105","18,033",241,-10,"1,304",-27,800,11,14,-27,329,"2,103","14,490",0,0,,,,,,,,,,,,,,,1,100,"78,243","90,105","18,033",241,-10,"1,304",-27,800,11,14,-27,329,"2,103","14,490",1,100,"78,243","90,105","18,033",241,-10,"1,304",-27,800,11,14,-27,329,"2,103","14,490"
F8,1,100,"56,177","81,901","13,589",39,14,"1,073",173,159,-24,19,32,225,"1,433","14,268",1,100,"56,177","81,901","13,589",39,14,"1,073",173,159,-24,19,32,225,"1,433","14,268",1,100,"56,177","81,901","13,589",39,14,"1,073",173,159,-24,19,32,225,"1,433","14,268",1,100,"56,177","81,901","13,589",39,14,"1,073",173,159,-24,19,32,225,"1,433","14,268",1,100,"56,177","81,901","13,589",39,14,"1,073",173,159,-24,19,32,225,"1,433","14,268",1,100,"56,177","81,901","13,589",39,14,"1,073",173,159,-24,19,32,225,"1,433","14,268",0,0,,,,,,,,,,,,,,,1,100,"56,177","81,901","13,589",39,14,"1,073",173,159,-24,19,32,225,"1,433","14,268",1,100,"56,177","81,901","13,589",39,14,"1,073",173,159,-24,19,32,225,"1,433","14,268"
F9,1,100,"72,495","86,617","13,590",103,11,"1,173",209,"2,630",-126,17,-63,113,"1,547","14,024",1,100,"72,495","86,617","13,590",103,11,"1,173",209,"2,630",-126,17,-63,113,"1,547","14,024",1,100,"72,495","86,617","13,590",103,11,"1,173",209,"2,630",-126,17,-63,113,"1,547","14,024",1,100,"72,495","86,617","13,590",103,11,"1,173",209,"2,630",-126,17,-63,113,"1,547","14,024",1,100,"72,495","86,617","13,590",103,11,"1,173",209,"2,630",-126,17,-63,113,"1,547","14,024",1,100,"72,495","86,617","13,590",103,11,"1,173",209,"2,630",-126,17,-63,113,"1,547","14,024",0,0,,,,,,,,,,,,,,,1,100,"72,495","86,617","13,590",103,11,"1,173",209,"2,630",-126,17,-63,113,"1,547","14,024",1,100,"72,495","86,617","13,590",103,11,"1,173",209,"2,630",-126,17,-63,113,"1,547","14,024"
F10,1,100,"72,858","89,028","14,079",52,27,"1,358",42,520,16,11,-37,394,"2,350","13,824",1,100,"72,858","89,028","14,079",52,27,"1,358",42,520,16,11,-37,394,"2,350","13,824",1,100,"72,858","89,028","14,079",52,27,"1,358",42,520,16,11,-37,394,"2,350","13,824",1,100,"72,858","89,028","14,079",52,27,"1,358",42,520,16,11,-37,394,"2,350","13,824",1,100,"72,858","89,028","14,079",52,27,"1,358",42,520,16,11,-37,394,"2,350","13,824",1,100,"72,858","89,028","14,079",52,27,"1,358",42,520,16,11,-37,394,"2,350","13,824",0,0,,,,,,,,,,,,,,,1,100,"72,858","89,028","14,079",52,27,"1,358",42,520,16,11,-37,394,"2,350","13,824",1,100,"72,858","89,028","14,079",52,27,"1,358",42,520,16,11,-37,394,"2,350","13,824"
F11,1,100,"65,763","84,098","12,574",310,12,817,-27,"1,284",-53,37,-5,189,"1,439","13,583",1,100,"65,763","84,098","12,574",310,12,817,-27,"1,284",-53,37,-5,189,"1,439","13,583",1,100,"65,763","84,098","12,574",310,12,817,-27,"1,284",-53,37,-5,189,"1,439","13,583",1,100,"65,763","84,098","12,574",310,12,817,-27,"1,284",-53,37,-5,189,"1,439","13,583",1,100,"65,763","84,098","12,574",310,12,817,-27,"1,284",-53,37,-5,189,"1,439","13,583",1,100,"65,763","84,098","12,574",310,12,817,-27,"1,284",-53,37,-5,189,"1,439","13,583",0,0,,,,,,,,,,,,,,,1,100,"65,763","84,098","12,574",310,12,817,-27,"1,284",-53,37,-5,189,"1,439","13,583",1,100,"65,763","84,098","12,574",310,12,817,-27,"1,284",-53,37,-5,189,"1,439","13,583"
F12,1,100,"79,247","91,655","18,144",158,0,"1,574",558,622,-46,34,-44,462,"1,604","13,311",1,100,"79,247","91,655","18,144",158,0,"1,574",558,622,-46,34,-44,462,"1,604","13,311",1,100,"79,247","91,655","18,144",158,0,"1,574",558,622,-46,34,-44,462,"1,604","13,311",1,100,"79,247","91,655","18,144",158,0,"1,574",558,622,-46,34,-44,462,"1,604","13,311",1,100,"79,247","91,655","18,144",158,0,"1,574",558,622,-46,34,-44,462,"1,604","13,311",1,100,"79,247","91,655","18,144",158,0,"1,574",558,622,-46,34,-44,462,"1,604","13,311",0,0,,,,,,,,,,,,,,,1,100,"79,247","91,655","18,144",158,0,"1,574",558,622,-46,34,-44,462,"1,604","13,311",1,100,"79,247","91,655","18,144",158,0,"1,574",558,622,-46,34,-44,462,"1,604","13,311"
G1,1,100,"64,105","84,756","13,493",112,21,"1,004",56,"1,110",-28,13,-62,221,"2,271","15,922",1,100,"64,105","84,756","13,493",112,21,"1,004",56,"1,110",-28,13,-62,221,"2,271","15,922",1,100,"64,105","84,756","13,493",112,21,"1,004",56,"1,110",-28,13,-62,221,"2,271","15,922",1,100,"64,105","84,756","13,493",112,21,"1,004",56,"1,110",-28,13,-62,221,"2,271","15,922",1,100,"64,105","84,756","13,493",112,21,"1,004",56,"1,110",-28,13,-62,221,"2,271","15,922",1,100,"64,105","84,756","13,493",112,21,"1,004",56,"1,110",-28,13,-62,221,"2,271","15,922",0,0,,,,,,,,,,,,,,,1,100,"64,105","84,756","13,493",112,21,"1,004",56,"1,110",-28,13,-62,221,"2,271","15,922",1,100,"64,105","84,756","13,493",112,21,"1,004",56,"1,110",-28,13,-62,221,"2,271","15,922"
G2,1,100,"71,499","86,534","13,806",184,15,"1,582",-58,"2,268",-31,35,-53,358,"1,907","16,129",1,100,"71,499","86,534","13,806",184,15,"1,582",-58,"2,268",-31,35,-53,358,"1,907","16,129",1,100,"71,499","86,534","13,806",184,15,"1,582",-58,"2,268",-31,35,-53,358,"1,907","16,129",1,100,"71,499","86,534","13,806",184,15,"1,582",-58,"2,268",-31,35,-53,358,"1,907","16,129",1,100,"71,499","86,534","13,806",184,15,"1,582",-58,"2,268",-31,35,-53,358,"1,907","16,129",1,100,"71,499","86,534","13,806",184,15,"1,582",-58,"2,268",-31,35,-53,358,"1,907","16,129",0,0,,,,,,,,,,,,,,,1,100,"71,499","86,534","13,806",184,15,"1,582",-58,"2,268",-31,35,-53,358,"1,907","16,129",1,100,"71,499","86,534","13,806",184,15,"1,582",-58,"2,268",-31,35,-53,358,"1,907","16,129"
G3,1,100,"72,028","87,207","13,748",122,21,"1,206",117,"1,031",-51,62,-99,725,"2,513","16,341",1,100,"72,028","87,207","13,748",122,21,"1,206",117,"1,031",-51,62,-99,725,"2,513","16,341",1,100,"72,028","87,207","13,748",122,21,"1,206",117,"1,031",-51,62,-99,725,"2,513","16,341",1,100,"72,028","87,207","13,748",122,21,"1,206",117,"1,031",-51,62,-99,725,"2,513","16,341",1,100,"72,028","87,207","13,748",122,21,"1,206",117,"1,031",-51,62,-99,725,"2,513","16,341",1,100,"72,028","87,207","13,748",122,21,"1,206",117,"1,031",-51,62,-99,725,"2,513","16,341",0,0,,,,,,,,,,,,,,,1,100,"72,028","87,207","13,748",122,21,"1,206",117,"1,031",-51,62,-99,725,"2,513","16,341",1,100,"72,028","87,207","13,748",122,21,"1,206",117,"1,031",-51,62,-99,725,"2,513","16,341"
