Well,Cells #Events,Cells %Parent,Cells FSC-A Median,Cells FSC-W Median,Cells SSC-A Median,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Median,Cells CD19 488 530/30-A Median,Cells Live/Dead V405 450/50-A Median,Cells CD7/10 V405 525/50-A Median,Cells V405 780/60-A Median,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Median,Singlets FSC-W Median,Singlets SSC-A Median,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Median,Singlets CD19 488 530/30-A Median,Singlets Live/Dead V405 450/50-A Median,Singlets CD7/10 V405 525/50-A Median,Singlets V405 780/60-A Median,Singlets Time Median,Live cells #Events,Live cells %Parent,Live cells FSC-A Median,Live cells FSC-W Median,Live cells SSC-A Median,Live cells CD33 640 670/30-A Median,Live cells CD45RA 640 730/45-A Median,Live cells CD34 640 780/60-A Median,Live cells CD90 561 582/15-A Median,Live cells CD49f 561 670/14-A Median,Live cells CD38 561 780/60-A Median,Live cells CD19 488 530/30-A Median,Live cells Live/Dead V405 450/50-A Median,Live cells CD7/10 V405 525/50-A Median,Live cells V405 780/60-A Median,Live cells Time Median,CD19 neg #Events,CD19 neg %Parent,CD19 neg FSC-A Median,CD19 neg FSC-W Median,CD19 neg SSC-A Median,CD19 neg CD33 640 670/30-A Median,CD19 neg CD45RA 640 730/45-A Median,CD19 neg CD34 640 780/60-A Median,CD19 neg CD90 561 582/15-A Median,CD19 neg CD49f 561 670/14-A Median,CD19 neg CD38 561 780/60-A Median,CD19 neg CD19 488 530/30-A Median,CD19 neg Live/Dead V405 450/50-A Median,CD19 neg CD7/10 V405 525/50-A Median,CD19 neg V405 780/60-A Median,CD19 neg Time Median,34+/33- #Events,34+/33- %Parent,34+/33- FSC-A Median,34+/33- FSC-W Median,34+/33- SSC-A Median,34+/33- CD33 640 670/30-A Median,34+/33- CD45RA 640 730/45-A Median,34+/33- CD34 640 780/60-A Median,34+/33- CD90 561 582/15-A Median,34+/33- CD49f 561 670/14-A Median,34+/33- CD38 561 780/60-A Median,34+/33- CD19 488 530/30-A Median,34+/33- Live/Dead V405 450/50-A Median,34+/33- CD7/10 V405 525/50-A Median,34+/33- V405 780/60-A Median,34+/33- Time Median,34+/45dim #Events,34+/45dim %Parent,34+/45dim FSC-A Median,34+/45dim FSC-W Median,34+/45dim SSC-A Median,34+/45dim CD33 640 670/30-A Median,34+/45dim CD45RA 640 730/45-A Median,34+/45dim CD34 640 780/60-A Median,34+/45dim CD90 561 582/15-A Median,34+/45dim CD49f 561 670/14-A Median,34+/45dim CD38 561 780/60-A Median,34+/45dim CD19 488 530/30-A Median,34+/45dim Live/Dead V405 450/50-A Median,34+/45dim CD7/10 V405 525/50-A Median,34+/45dim V405 780/60-A Median,34+/45dim Time Median,CD38/CD34+ #Events,CD38/CD34+ %Parent,CD38/CD34+ FSC-A Median,CD38/CD34+ FSC-W Median,CD38/CD34+ SSC-A Median,CD38/CD34+ CD33 640 670/30-A Median,CD38/CD34+ CD45RA 640 730/45-A Median,CD38/CD34+ CD34 640 780/60-A Median,CD38/CD34+ CD90 561 582/15-A Median,CD38/CD34+ CD49f 561 670/14-A Median,CD38/CD34+ CD38 561 780/60-A Median,CD38/CD34+ CD19 488 530/30-A Median,CD38/CD34+ Live/Dead V405 450/50-A Median,CD38/CD34+ CD7/10 V405 525/50-A Median,CD38/CD34+ V405 780/60-A Median,CD38/CD34+ Time Median,CD38-/34+ #Events,CD38-/34+ %Parent,CD38-/34+ FSC-A Median,CD38-/34+ FSC-W Median,CD38-/34+ SSC-A Median,CD38-/34+ CD33 640 670/30-A Median,CD38-/34+ CD45RA 640 730/45-A Median,CD38-/34+ CD34 640 780/60-A Median,CD38-/34+ CD90 561 582/15-A Median,CD38-/34+ CD49f 561 670/14-A Median,CD38-/34+ CD38 561 780/60-A Median,CD38-/34+ CD19 488 530/30-A Median,CD38-/34+ Live/Dead V405 450/50-A Median,CD38-/34+ CD7/10 V405 525/50-A Median,CD38-/34+ V405 780/60-A Median,CD38-/34+ Time Median,HSC pool #Events,HSC pool %Parent,HSC pool FSC-A Median,HSC pool FSC-W Median,HSC pool SSC-A Median,HSC pool CD33 640 670/30-A Median,HSC pool CD45RA 640 730/45-A Median,HSC pool CD34 640 780/60-A Median,HSC pool CD90 561 582/15-A Median,HSC pool CD49f 561 670/14-A Median,HSC pool CD38 561 780/60-A Median,HSC pool CD19 488 530/30-A Median,HSC pool Live/Dead V405 450/50-A Median,HSC pool CD7/10 V405 525/50-A Median,HSC pool V405 780/60-A Median,HSC pool Time Median
E1,1,100,"71,908","85,833","14,238",174,33,"1,179",72,355,85,12,-35,306,"1,996","11,810",1,100,"71,908","85,833","14,238",174,33,"1,179",72,355,85,12,-35,306,"1,996","11,810",1,100,"71,908","85,833","14,238",174,33,"1,179",72,355,85,12,-35,306,"1,996","11,810",1,100,"71,908","85,833","14,238",174,33,"1,179",72,355,85,12,-35,306,"1,996","11,810",1,100,"71,908","85,833","14,238",174,33,"1,179",72,355,85,12,-35,306,"1,996","11,810",1,100,"71,908","85,833","14,238",174,33,"1,179",72,355,85,12,-35,306,"1,996","11,810",0,0,,,,,,,,,,,,,,,1,100,"71,908","85,833","14,238",174,33,"1,179",72,355,85,12,-35,306,"1,996","11,810",1,100,"71,908","85,833","14,238",174,33,"1,179",72,355,85,12,-35,306,"1,996","11,810"
E2,1,100,"69,329","84,920","12,066",117,37,998,-15,"1,678",68,28,-27,360,"1,618","12,031",1,100,"69,329","84,920","12,066",117,37,998,-15,"1,678",68,28,-27,360,"1,618","12,031",1,100,"69,329","84,920","12,066",117,37,998,-15,"1,678",68,28,-27,360,"1,618","12,031",1,100,"69,329","84,920","12,066",117,37,998,-15,"1,678",68,28,-27,360,"1,618","12,031",1,100,"69,329","84,920","12,066",117,37,998,-15,"1,678",68,28,-27,360,"1,618","12,031",1,100,"69,329","84,920","12,066",117,37,998,-15,"1,678",68,28,-27,360,"1,618","12,031",0,0,,,,,,,,,,,,,,,1,100,"69,329","84,920","12,066",117,37,998,-15,"1,678",68,28,-27,360,"1,618","12,031",1,100,"69,329","84,920","12,066",117,37,998,-15,"1,678",68,28,-27,360,"1,618","12,031"
E3,1,100,"74,393","86,392","14,723",336,1,"1,324",26,"1,660",-65,25,-31,308,"2,051","12,242",1,100,"74,393","86,392","14,723",336,1,"1,324",26,"1,660",-65,25,-31,308,"2,051","12,242",1,100,"74,393","86,392","14,723",336,1,"1,324",26,"1,660",-65,25,-31,308,"2,051","12,242",1,100,"74,393","86,392","14,723",336,1,"1,324",26,"1,660",-65,25,-31,308,"2,051","12,242",1,100,"74,393","86,392","14,723",336,1,"1,324",26,"1,660",-65,25,-31,308,"2,051","12,242",1,100,"74,393","86,392","14,723",336,1,"1,324",26,"1,660",-65,25,-31,308,"2,051","12,242",0,0,,,,,,,,,,,,,,,1,100,"74,393","86,392","14,723",336,1,"1,324",26,"1,660",-65,25,-31,308,"2,051","12,242",1,100,"74,393","86,392","14,723",336,1,"1,324",26,"1,660",-65,25,-31,308,"2,051","12,242"
E4,1,100,"71,741","87,261","10,828",40,40,"1,272",45,702,-78,12,-54,122,"1,179","12,510",1,100,"71,741","87,261","10,828",40,40,"1,272",45,702,-78,12,-54,122,"1,179","12,510",1,100,"71,741","87,261","10,828",40,40,"1,272",45,702,-78,12,-54,122,"1,179","12,510",1,100,"71,741","87,261","10,828",40,40,"1,272",45,702,-78,12,-54,122,"1,179","12,510",1,100,"71,741","87,261","10,828",40,40,"1,272",45,702,-78,12,-54,122,"1,179","12,510",1,100,"71,741","87,261","10,828",40,40,"1,272",45,702,-78,12,-54,122,"1,179","12,510",0,0,,,,,,,,,,,,,,,1,100,"71,741","87,261","10,828",40,40,"1,272",45,702,-78,12,-54,122,"1,179","12,510",1,100,"71,741","87,261","10,828",40,40,"1,272",45,702,-78,12,-54,122,"1,179","12,510"
E5,1,100,"60,224","82,176","10,761",131,25,"1,347",146,"1,532",-164,30,-78,392,"2,096","12,739",1,100,"60,224","82,176","10,761",131,25,"1,347",146,"1,532",-164,30,-78,392,"2,096","12,739",1,100,"60,224","82,176","10,761",131,25,"1,347",146,"1,532",-164,30,-78,392,"2,096","12,739",1,100,"60,224","82,176","10,761",131,25,"1,347",146,"1,532",-164,30,-78,392,"2,096","12,739",1,100,"60,224","82,176","10,761",131,25,"1,347",146,"1,532",-164,30,-78,392,"2,096","12,739",1,100,"60,224","82,176","10,761",131,25,"1,347",146,"1,532",-164,30,-78,392,"2,096","12,739",0,0,,,,,,,,,,,,,,,1,100,"60,224","82,176","10,761",131,25,"1,347",146,"1,532",-164,30,-78,392,"2,096","12,739",1,100,"60,224","82,176","10,761",131,25,"1,347",146,"1,532",-164,30,-78,392,"2,096","12,739"
E6,1,100,"66,634","85,211","11,379",-59,37,"1,056",12,"1,347",-32,15,-35,242,"1,598","12,953",1,100,"66,634","85,211","11,379",-59,37,"1,056",12,"1,347",-32,15,-35,242,"1,598","12,953",1,100,"66,634","85,211","11,379",-59,37,"1,056",12,"1,347",-32,15,-35,242,"1,598","12,953",1,100,"66,634","85,211","11,379",-59,37,"1,056",12,"1,347",-32,15,-35,242,"1,598","12,953",1,100,"66,634","85,211","11,379",-59,37,"1,056",12,"1,347",-32,15,-35,242,"1,598","12,953",1,100,"66,634","85,211","11,379",-59,37,"1,056",12,"1,347",-32,15,-35,242,"1,598","12,953",0,0,,,,,,,,,,,,,,,1,100,"66,634","85,211","11,379",-59,37,"1,056",12,"1,347",-32,15,-35,242,"1,598","12,953",1,100,"66,634","85,211","11,379",-59,37,"1,056",12,"1,347",-32,15,-35,242,"1,598","12,953"
E7,1,100,"70,972","85,727","12,339",106,36,"1,016",17,"1,231",66,24,-46,229,"1,365","13,160",1,100,"70,972","85,727","12,339",106,36,"1,016",17,"1,231",66,24,-46,229,"1,365","13,160",1,100,"70,972","85,727","12,339",106,36,"1,016",17,"1,231",66,24,-46,229,"1,365","13,160",1,100,"70,972","85,727","12,339",106,36,"1,016",17,"1,231",66,24,-46,229,"1,365","13,160",1,100,"70,972","85,727","12,339",106,36,"1,016",17,"1,231",66,24,-46,229,"1,365","13,160",1,100,"70,972","85,727","12,339",106,36,"1,016",17,"1,231",66,24,-46,229,"1,365","13,160",0,0,,,,,,,,,,,,,,,1,100,"70,972","85,727","12,339",106,36,"1,016",17,"1,231",66,24,-46,229,"1,365","13,160",1,100,"70,972","85,727","12,339",106,36,"1,016",17,"1,231",66,24,-46,229,"1,365","13,160"
E8,1,100,"69,785","83,299","12,735",-51,57,"1,333",499,"1,066",-29,19,-7,436,"1,671","13,401",1,100,"69,785","83,299","12,735",-51,57,"1,333",499,"1,066",-29,19,-7,436,"1,671","13,401",1,100,"69,785","83,299","12,735",-51,57,"1,333",499,"1,066",-29,19,-7,436,"1,671","13,401",1,100,"69,785","83,299","12,735",-51,57,"1,333",499,"1,066",-29,19,-7,436,"1,671","13,401",1,100,"69,785","83,299","12,735",-51,57,"1,333",499,"1,066",-29,19,-7,436,"1,671","13,401",1,100,"69,785","83,299","12,735",-51,57,"1,333",499,"1,066",-29,19,-7,436,"1,671","13,401",0,0,,,,,,,,,,,,,,,1,100,"69,785","83,299","12,735",-51,57,"1,333",499,"1,066",-29,19,-7,436,"1,671","13,401",1,100,"69,785","83,299","12,735",-51,57,"1,333",499,"1,066",-29,19,-7,436,"1,671","13,401"
E9,1,100,"63,124","83,885","15,537",66,24,"1,371",89,520,104,29,41,456,"1,808","13,593",1,100,"63,124","83,885","15,537",66,24,"1,371",89,520,104,29,41,456,"1,808","13,593",1,100,"63,124","83,885","15,537",66,24,"1,371",89,520,104,29,41,456,"1,808","13,593",1,100,"63,124","83,885","15,537",66,24,"1,371",89,520,104,29,41,456,"1,808","13,593",1,100,"63,124","83,885","15,537",66,24,"1,371",89,520,104,29,41,456,"1,808","13,593",1,100,"63,124","83,885","15,537",66,24,"1,371",89,520,104,29,41,456,"1,808","13,593",0,0,,,,,,,,,,,,,,,1,100,"63,124","83,885","15,537",66,24,"1,371",89,520,104,29,41,456,"1,808","13,593",1,100,"63,124","83,885","15,537",66,24,"1,371",89,520,104,29,41,456,"1,808","13,593"
E10,1,100,"75,067","87,411","13,630",132,9,983,332,351,10,68,9,249,"1,527","13,817",1,100,"75,067","87,411","13,630",132,9,983,332,351,10,68,9,249,"1,527","13,817",1,100,"75,067","87,411","13,630",132,9,983,332,351,10,68,9,249,"1,527","13,817",1,100,"75,067","87,411","13,630",132,9,983,332,351,10,68,9,249,"1,527","13,817",1,100,"75,067","87,411","13,630",132,9,983,332,351,10,68,9,249,"1,527","13,817",1,100,"75,067","87,411","13,630",132,9,983,332,351,10,68,9,249,"1,527","13,817",0,0,,,,,,,,,,,,,,,1,100,"75,067","87,411","13,630",132,9,983,332,351,10,68,9,249,"1,527","13,817",1,100,"75,067","87,411","13,630",132,9,983,332,351,10,68,9,249,"1,527","13,817"
E11,1,100,"73,889","86,575","12,660",66,15,"1,224",239,"1,378",-123,-3,-27,300,"1,992","14,014",1,100,"73,889","86,575","12,660",66,15,"1,224",239,"1,378",-123,-3,-27,300,"1,992","14,014",1,100,"73,889","86,575","12,660",66,15,"1,224",239,"1,378",-123,-3,-27,300,"1,992","14,014",1,100,"73,889","86,575","12,660",66,15,"1,224",239,"1,378",-123,-3,-27,300,"1,992","14,014",1,100,"73,889","86,575","12,660",66,15,"1,224",239,"1,378",-123,-3,-27,300,"1,992","14,014",1,100,"73,889","86,575","12,660",66,15,"1,224",239,"1,378",-123,-3,-27,300,"1,992","14,014",0,0,,,,,,,,,,,,,,,1,100,"73,889","86,575","12,660",66,15,"1,224",239,"1,378",-123,-3,-27,300,"1,992","14,014",1,100,"73,889","86,575","12,660",66,15,"1,224",239,"1,378",-123,-3,-27,300,"1,992","14,014"
E12,1,100,"73,459","85,401","13,288",67,42,"1,134",-17,748,-59,16,42,265,"1,432","14,255",1,100,"73,459","85,401","13,288",67,42,"1,134",-17,748,-59,16,42,265,"1,432","14,255",1,100,"73,459","85,401","13,288",67,42,"1,134",-17,748,-59,16,42,265,"1,432","14,255",1,100,"73,459","85,401","13,288",67,42,"1,134",-17,748,-59,16,42,265,"1,432","14,255",1,100,"73,459","85,401","13,288",67,42,"1,134",-17,748,-59,16,42,265,"1,432","14,255",1,100,"73,459","85,401","13,288",67,42,"1,134",-17,748,-59,16,42,265,"1,432","14,255",0,0,,,,,,,,,,,,,,,1,100,"73,459","85,401","13,288",67,42,"1,134",-17,748,-59,16,42,265,"1,432","14,255",1,100,"73,459","85,401","13,288",67,42,"1,134",-17,748,-59,16,42,265,"1,432","14,255"
F1,1,100,"72,329","89,986","12,334",133,17,"1,111",-45,734,24,-7,32,187,"1,008","16,939",1,100,"72,329","89,986","12,334",133,17,"1,111",-45,734,24,-7,32,187,"1,008","16,939",1,100,"72,329","89,986","12,334",133,17,"1,111",-45,734,24,-7,32,187,"1,008","16,939",1,100,"72,329","89,986","12,334",133,17,"1,111",-45,734,24,-7,32,187,"1,008","16,939",1,100,"72,329","89,986","12,334",133,17,"1,111",-45,734,24,-7,32,187,"1,008","16,939",1,100,"72,329","89,986","12,334",133,17,"1,111",-45,734,24,-7,32,187,"1,008","16,939",0,0,,,,,,,,,,,,,,,1,100,"72,329","89,986","12,334",133,17,"1,111",-45,734,24,-7,32,187,"1,008","16,939",1,100,"72,329","89,986","12,334",133,17,"1,111",-45,734,24,-7,32,187,"1,008","16,939"
F2,1,100,"73,969","86,351","14,373",258,21,862,-102,"1,490",32,34,-17,371,"1,363","16,744",1,100,"73,969","86,351","14,373",258,21,862,-102,"1,490",32,34,-17,371,"1,363","16,744",1,100,"73,969","86,351","14,373",258,21,862,-102,"1,490",32,34,-17,371,"1,363","16,744",1,100,"73,969","86,351","14,373",258,21,862,-102,"1,490",32,34,-17,371,"1,363","16,744",1,100,"73,969","86,351","14,373",258,21,862,-102,"1,490",32,34,-17,371,"1,363","16,744",1,100,"73,969","86,351","14,373",258,21,862,-102,"1,490",32,34,-17,371,"1,363","16,744",0,0,,,,,,,,,,,,,,,1,100,"73,969","86,351","14,373",258,21,862,-102,"1,490",32,34,-17,371,"1,363","16,744",1,100,"73,969","86,351","14,373",258,21,862,-102,"1,490",32,34,-17,371,"1,363","16,744"
F3,1,100,"45,474","81,789","17,245",47,-1,"1,801",110,889,26,42,-96,182,"1,246","16,558",1,100,"45,474","81,789","17,245",47,-1,"1,801",110,889,26,42,-96,182,"1,246","16,558",1,100,"45,474","81,789","17,245",47,-1,"1,801",110,889,26,42,-96,182,"1,246","16,558",1,100,"45,474","81,789","17,245",47,-1,"1,801",110,889,26,42,-96,182,"1,246","16,558",1,100,"45,474","81,789","17,245",47,-1,"1,801",110,889,26,42,-96,182,"1,246","16,558",1,100,"45,474","81,789","17,245",47,-1,"1,801",110,889,26,42,-96,182,"1,246","16,558",0,0,,,,,,,,,,,,,,,1,100,"45,474","81,789","17,245",47,-1,"1,801",110,889,26,42,-96,182,"1,246","16,558",1,100,"45,474","81,789","17,245",47,-1,"1,801",110,889,26,42,-96,182,"1,246","16,558"
F4,1,100,"72,724","86,697","13,100",92,30,"1,316",83,"1,038",-172,11,-58,293,"1,641","16,316",1,100,"72,724","86,697","13,100",92,30,"1,316",83,"1,038",-172,11,-58,293,"1,641","16,316",1,100,"72,724","86,697","13,100",92,30,"1,316",83,"1,038",-172,11,-58,293,"1,641","16,316",1,100,"72,724","86,697","13,100",92,30,"1,316",83,"1,038",-172,11,-58,293,"1,641","16,316",1,100,"72,724","86,697","13,100",92,30,"1,316",83,"1,038",-172,11,-58,293,"1,641","16,316",1,100,"72,724","86,697","13,100",92,30,"1,316",83,"1,038",-172,11,-58,293,"1,641","16,316",0,0,,,,,,,,,,,,,,,1,100,"72,724","86,697","13,100",92,30,"1,316",83,"1,038",-172,11,-58,293,"1,641","16,316",1,100,"72,724","86,697","13,100",92,30,"1,316",83,"1,038",-172,11,-58,293,"1,641","16,316"
F5,1,100,"73,103","87,628","19,479",356,18,"1,390",-45,"2,781",-148,28,-145,453,"3,119","16,045",1,100,"73,103","87,628","19,479",356,18,"1,390",-45,"2,781",-148,28,-145,453,"3,119","16,045",1,100,"73,103","87,628","19,479",356,18,"1,390",-45,"2,781",-148,28,-145,453,"3,119","16,045",1,100,"73,103","87,628","19,479",356,18,"1,390",-45,"2,781",-148,28,-145,453,"3,119","16,045",1,100,"73,103","87,628","19,479",356,18,"1,390",-45,"2,781",-148,28,-145,453,"3,119","16,045",1,100,"73,103","87,628","19,479",356,18,"1,390",-45,"2,781",-148,28,-145,453,"3,119","16,045",0,0,,,,,,,,,,,,,,,1,100,"73,103","87,628","19,479",356,18,"1,390",-45,"2,781",-148,28,-145,453,"3,119","16,045",1,100,"73,103","87,628","19,479",356,18,"1,390",-45,"2,781",-148,28,-145,453,"3,119","16,045"
F6,1,100,"78,050","87,936","14,706",155,4,"1,511",16,"1,717",67,15,-50,428,"2,258","15,819",1,100,"78,050","87,936","14,706",155,4,"1,511",16,"1,717",67,15,-50,428,"2,258","15,819",1,100,"78,050","87,936","14,706",155,4,"1,511",16,"1,717",67,15,-50,428,"2,258","15,819",1,100,"78,050","87,936","14,706",155,4,"1,511",16,"1,717",67,15,-50,428,"2,258","15,819",1,100,"78,050","87,936","14,706",155,4,"1,511",16,"1,717",67,15,-50,428,"2,258","15,819",1,100,"78,050","87,936","14,706",155,4,"1,511",16,"1,717",67,15,-50,428,"2,258","15,819",0,0,,,,,,,,,,,,,,,1,100,"78,050","87,936","14,706",155,4,"1,511",16,"1,717",67,15,-50,428,"2,258","15,819",1,100,"78,050","87,936","14,706",155,4,"1,511",16,"1,717",67,15,-50,428,"2,258","15,819"
F7,1,100,"79,284","87,735","12,775",286,5,"1,291",37,820,60,32,21,318,"2,190","15,600",1,100,"79,284","87,735","12,775",286,5,"1,291",37,820,60,32,21,318,"2,190","15,600",1,100,"79,284","87,735","12,775",286,5,"1,291",37,820,60,32,21,318,"2,190","15,600",1,100,"79,284","87,735","12,775",286,5,"1,291",37,820,60,32,21,318,"2,190","15,600",1,100,"79,284","87,735","12,775",286,5,"1,291",37,820,60,32,21,318,"2,190","15,600",1,100,"79,284","87,735","12,775",286,5,"1,291",37,820,60,32,21,318,"2,190","15,600",0,0,,,,,,,,,,,,,,,1,100,"79,284","87,735","12,775",286,5,"1,291",37,820,60,32,21,318,"2,190","15,600",1,100,"79,284","87,735","12,775",286,5,"1,291",37,820,60,32,21,318,"2,190","15,600"
F8,1,100,"70,509","85,064","12,073",-24,-10,"1,306",73,"2,226",-23,34,-40,271,"1,694","15,365",1,100,"70,509","85,064","12,073",-24,-10,"1,306",73,"2,226",-23,34,-40,271,"1,694","15,365",1,100,"70,509","85,064","12,073",-24,-10,"1,306",73,"2,226",-23,34,-40,271,"1,694","15,365",1,100,"70,509","85,064","12,073",-24,-10,"1,306",73,"2,226",-23,34,-40,271,"1,694","15,365",1,100,"70,509","85,064","12,073",-24,-10,"1,306",73,"2,226",-23,34,-40,271,"1,694","15,365",1,100,"70,509","85,064","12,073",-24,-10,"1,306",73,"2,226",-23,34,-40,271,"1,694","15,365",0,0,,,,,,,,,,,,,,,1,100,"70,509","85,064","12,073",-24,-10,"1,306",73,"2,226",-23,34,-40,271,"1,694","15,365",1,100,"70,509","85,064","12,073",-24,-10,"1,306",73,"2,226",-23,34,-40,271,"1,694","15,365"
F9,1,100,"72,196","86,095","17,888",129,27,900,20,"1,886",43,17,-68,373,"2,256","15,131",1,100,"72,196","86,095","17,888",129,27,900,20,"1,886",43,17,-68,373,"2,256","15,131",1,100,"72,196","86,095","17,888",129,27,900,20,"1,886",43,17,-68,373,"2,256","15,131",1,100,"72,196","86,095","17,888",129,27,900,20,"1,886",43,17,-68,373,"2,256","15,131",1,100,"72,196","86,095","17,888",129,27,900,20,"1,886",43,17,-68,373,"2,256","15,131",1,100,"72,196","86,095","17,888",129,27,900,20,"1,886",43,17,-68,373,"2,256","15,131",0,0,,,,,,,,,,,,,,,1,100,"72,196","86,095","17,888",129,27,900,20,"1,886",43,17,-68,373,"2,256","15,131",1,100,"72,196","86,095","17,888",129,27,900,20,"1,886",43,17,-68,373,"2,256","15,131"
F10,1,100,"77,588","90,233","17,697",45,18,"1,586",25,979,-114,43,-42,434,"2,034","14,898",1,100,"77,588","90,233","17,697",45,18,"1,586",25,979,-114,43,-42,434,"2,034","14,898",1,100,"77,588","90,233","17,697",45,18,"1,586",25,979,-114,43,-42,434,"2,034","14,898",1,100,"77,588","90,233","17,697",45,18,"1,586",25,979,-114,43,-42,434,"2,034","14,898",1,100,"77,588","90,233","17,697",45,18,"1,586",25,979,-114,43,-42,434,"2,034","14,898",1,100,"77,588","90,233","17,697",45,18,"1,586",25,979,-114,43,-42,434,"2,034","14,898",0,0,,,,,,,,,,,,,,,1,100,"77,588","90,233","17,697",45,18,"1,586",25,979,-114,43,-42,434,"2,034","14,898",1,100,"77,588","90,233","17,697",45,18,"1,586",25,979,-114,43,-42,434,"2,034","14,898"
F11,1,100,"97,102","94,922","19,822",272,11,"1,921",51,889,-124,55,-32,310,"2,653","14,683",1,100,"97,102","94,922","19,822",272,11,"1,921",51,889,-124,55,-32,310,"2,653","14,683",1,100,"97,102","94,922","19,822",272,11,"1,921",51,889,-124,55,-32,310,"2,653","14,683",1,100,"97,102","94,922","19,822",272,11,"1,921",51,889,-124,55,-32,310,"2,653","14,683",1,100,"97,102","94,922","19,822",272,11,"1,921",51,889,-124,55,-32,310,"2,653","14,683",1,100,"97,102","94,922","19,822",272,11,"1,921",51,889,-124,55,-32,310,"2,653","14,683",0,0,,,,,,,,,,,,,,,1,100,"97,102","94,922","19,822",272,11,"1,921",51,889,-124,55,-32,310,"2,653","14,683",1,100,"97,102","94,922","19,822",272,11,"1,921",51,889,-124,55,-32,310,"2,653","14,683"
F12,1,100,"78,588","90,107","15,657",37,24,"1,306",239,"1,328",-128,31,-86,308,"1,818","14,487",1,100,"78,588","90,107","15,657",37,24,"1,306",239,"1,328",-128,31,-86,308,"1,818","14,487",1,100,"78,588","90,107","15,657",37,24,"1,306",239,"1,328",-128,31,-86,308,"1,818","14,487",1,100,"78,588","90,107","15,657",37,24,"1,306",239,"1,328",-128,31,-86,308,"1,818","14,487",1,100,"78,588","90,107","15,657",37,24,"1,306",239,"1,328",-128,31,-86,308,"1,818","14,487",1,100,"78,588","90,107","15,657",37,24,"1,306",239,"1,328",-128,31,-86,308,"1,818","14,487",0,0,,,,,,,,,,,,,,,1,100,"78,588","90,107","15,657",37,24,"1,306",239,"1,328",-128,31,-86,308,"1,818","14,487",1,100,"78,588","90,107","15,657",37,24,"1,306",239,"1,328",-128,31,-86,308,"1,818","14,487"
G1,1,100,"80,013","94,091","17,218",76,22,"1,368",28,"2,464",-26,62,-81,513,"2,558","17,161",1,100,"80,013","94,091","17,218",76,22,"1,368",28,"2,464",-26,62,-81,513,"2,558","17,161",1,100,"80,013","94,091","17,218",76,22,"1,368",28,"2,464",-26,62,-81,513,"2,558","17,161",1,100,"80,013","94,091","17,218",76,22,"1,368",28,"2,464",-26,62,-81,513,"2,558","17,161",1,100,"80,013","94,091","17,218",76,22,"1,368",28,"2,464",-26,62,-81,513,"2,558","17,161",1,100,"80,013","94,091","17,218",76,22,"1,368",28,"2,464",-26,62,-81,513,"2,558","17,161",0,0,,,,,,,,,,,,,,,1,100,"80,013","94,091","17,218",76,22,"1,368",28,"2,464",-26,62,-81,513,"2,558","17,161",1,100,"80,013","94,091","17,218",76,22,"1,368",28,"2,464",-26,62,-81,513,"2,558","17,161"
G2,1,100,"70,829","84,908","13,241",47,42,"1,294",0,"1,498",-22,57,-48,692,"1,329","17,361",1,100,"70,829","84,908","13,241",47,42,"1,294",0,"1,498",-22,57,-48,692,"1,329","17,361",1,100,"70,829","84,908","13,241",47,42,"1,294",0,"1,498",-22,57,-48,692,"1,329","17,361",1,100,"70,829","84,908","13,241",47,42,"1,294",0,"1,498",-22,57,-48,692,"1,329","17,361",1,100,"70,829","84,908","13,241",47,42,"1,294",0,"1,498",-22,57,-48,692,"1,329","17,361",1,100,"70,829","84,908","13,241",47,42,"1,294",0,"1,498",-22,57,-48,692,"1,329","17,361",0,0,,,,,,,,,,,,,,,1,100,"70,829","84,908","13,241",47,42,"1,294",0,"1,498",-22,57,-48,692,"1,329","17,361",1,100,"70,829","84,908","13,241",47,42,"1,294",0,"1,498",-22,57,-48,692,"1,329","17,361"
G3,1,100,"77,737","89,231","17,059",90,13,"1,194",678,332,124,37,-4,331,"1,497","17,602",1,100,"77,737","89,231","17,059",90,13,"1,194",678,332,124,37,-4,331,"1,497","17,602",1,100,"77,737","89,231","17,059",90,13,"1,194",678,332,124,37,-4,331,"1,497","17,602",1,100,"77,737","89,231","17,059",90,13,"1,194",678,332,124,37,-4,331,"1,497","17,602",1,100,"77,737","89,231","17,059",90,13,"1,194",678,332,124,37,-4,331,"1,497","17,602",1,100,"77,737","89,231","17,059",90,13,"1,194",678,332,124,37,-4,331,"1,497","17,602",0,0,,,,,,,,,,,,,,,1,100,"77,737","89,231","17,059",90,13,"1,194",678,332,124,37,-4,331,"1,497","17,602",1,100,"77,737","89,231","17,059",90,13,"1,194",678,332,124,37,-4,331,"1,497","17,602"
